Route,Year,Month,MonthStart,Flights,PrimaryEquipment,DistinctAircraft,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgTripTimeSec,AvgTOW_kg,MaxTOW_kg,TotalTOW_kg,AvgFuelPerNM,AvgFuelPerHour
AFL -> VCP,2025,10,2025-10-01,10,E2,1,40242,4024.2,957.6899999999999,8484.0,53061.2,55044,530612,4.202922005208759,1708.3403551690753
AFL -> VCP,2025,11,2025-11-01,4,E2,1,16274,4068.5,968.525,8445.0,53004.5,53691,212018,4.200411578314226,1734.771445420109
AJU -> CNF,2024,1,2024-01-01,22,E2,2,75411,3427.7727272727275,692.65,6280.909090909091,57894.77272727273,67517,1273685,4.9487108266838495,1971.789617276561
AJU -> CNF,2024,2,2024-02-01,12,A320,2,41082,3423.5,683.8166666666666,6295.0,57766.166666666664,65293,693194,5.005603696466397,1960.2286035390296
AJU -> CNF,2024,3,2024-03-01,17,A320,2,61008,3588.705882352941,685.6529411764706,6240.0,60593.470588235294,66906,1030089,5.234864941967899,2076.6222927539548
AJU -> CNF,2024,4,2024-04-01,14,E2,2,48136,3438.285714285714,683.0857142857143,6300.0,57929.42857142857,66620,811012,5.032516745624043,1966.9352825606477
AJU -> CNF,2024,5,2024-05-01,16,E2,3,53027,3314.1875,686.7375,6356.25,52464.3125,63066,839429,4.825624737923707,1878.8211209996325
AJU -> CNF,2024,6,2024-06-01,16,E2,3,51670,3229.375,682.8625,6348.75,53581.875,60140,857310,4.731059499723946,1832.2132847613345
AJU -> CNF,2024,7,2024-07-01,20,E2,2,64393,3219.65,683.525,6408.0,51655.1,54968,1033102,4.709664230578836,1809.3303913706852
AJU -> CNF,2024,8,2024-08-01,16,E2,3,55608,3475.5,727.425,6705.0,53303.75,65209,852860,4.809725170166612,1884.3214779703073
AJU -> CNF,2024,9,2024-09-01,17,E2,2,56696,3335.0588235294117,660.635294117647,6254.117647058823,57935.470588235294,66322,984903,5.079350296144643,1925.086563699319
AJU -> CNF,2024,10,2024-10-01,30,A320,3,107127,3570.9,686.8033333333333,6380.0,57868.36666666667,67407,1736051,5.2029767552341735,2020.903671884646
AJU -> CNF,2024,11,2024-11-01,37,A320,4,129969,3512.675675675676,683.1864864864865,6468.648648648648,56485.05405405405,67917,2089947,5.140755493437595,1977.6540735613223
AJU -> CNF,2024,12,2024-12-01,32,A320,3,111069,3470.90625,692.68125,6438.75,55982.3125,67099,1791434,5.010570076499691,1944.3856501738592
AJU -> CNF,2025,1,2025-01-01,41,A320,3,149768,3652.878048780488,694.2512195121951,6360.0,60622.85365853659,67866,2485537,5.259196747955026,2072.010645756205
AJU -> CNF,2025,2,2025-02-01,16,A320,2,57752,3609.5,683.60625,6187.5,61563.9375,66276,985023,5.2826971242736,2104.3990266260485
AJU -> CNF,2025,3,2025-03-01,25,A320,3,90623,3624.92,684.064,6264.0,60912.36,67200,1522809,5.298093504207235,2085.705813750807
AJU -> CNF,2025,4,2025-04-01,25,A320,2,92258,3690.32,681.904,6213.6,63093.0,66664,1577325,5.412174098384713,2141.3746861861196
AJU -> CNF,2025,5,2025-05-01,27,A320,2,98482,3647.4814814814813,683.2518518518518,6311.111111111111,61858.74074074074,67392,1670186,5.3391070442760515,2081.1644074463657
AJU -> CNF,2025,6,2025-06-01,24,A320,2,88628,3692.8333333333335,684.125,6330.0,61259.541666666664,66676,1470229,5.399941858236634,2101.577069679193
AJU -> CNF,2025,7,2025-07-01,31,E2,2,104620,3374.8387096774195,688.2161290322581,6570.967741935484,55607.45161290323,65547,1723831,4.902688032409329,1850.079479239981
AJU -> CNF,2025,8,2025-08-01,24,A320,2,89743,3739.2916666666665,680.3791666666667,6122.5,64138.375,67854,1539321,5.49626542405879,2212.076033804598
AJU -> CNF,2025,9,2025-09-01,25,A320,2,92673,3706.92,681.7239999999999,6271.2,63098.4,67659,1577460,5.4375674740381035,2130.793079800884
AJU -> CNF,2025,10,2025-10-01,25,A320,2,94055,3762.2,680.488,6218.4,64391.68,67233,1609792,5.527248698074303,2178.5904328641154
AJU -> CNF,2025,11,2025-11-01,7,A320,1,26819,3831.285714285714,683.6857142857143,6257.142857142857,65139.857142857145,66692,455979,5.603997523581433,2205.9515190867655
AJU -> REC,2024,1,2024-01-01,123,ATR,2,81703,664.2520325203252,229.49268292682925,3835.609756097561,20285.71544715447,52077,2495143,2.895866229852167,629.0630537642287
AJU -> REC,2024,2,2024-02-01,99,ATR,1,69599,703.020202020202,239.45454545454547,4036.3636363636365,20254.949494949495,22260,2005240,2.9341059397750344,627.5249149180551
AJU -> REC,2024,3,2024-03-01,76,ATR,1,52300,688.1578947368421,237.94736842105263,3986.0526315789475,20425.46052631579,22498,1552335,2.8910222033601163,621.5705802070519
AJU -> REC,2024,4,2024-04-01,111,ATR,1,77933,702.0990990990991,243.24324324324326,4019.4594594594596,20629.891891891893,22359,2289918,2.8859109364820044,629.7295393368131
AJU -> REC,2024,5,2024-05-01,98,ATR,1,68533,699.3163265306123,239.24489795918367,4007.7551020408164,20326.69387755102,22340,1992016,2.9245992067142597,629.4767070428467
AJU -> REC,2024,6,2024-06-01,79,ATR,1,55511,702.6708860759494,237.48101265822785,4016.2025316455697,20945.12658227848,22293,1654665,2.958161998903696,630.3141529870127
AJU -> REC,2024,7,2024-07-01,94,ATR,1,65194,693.5531914893617,238.4255319148936,4094.0425531914893,20104.23404255319,22061,1889798,2.9082694651751004,613.3370049943277
AJU -> REC,2024,8,2024-08-01,80,ATR,1,56232,702.9,238.6625,4036.5,20602.4875,21970,1648199,2.9440754077592097,628.944286611158
AJU -> REC,2024,9,2024-09-01,74,ATR,1,51815,700.2027027027027,238.3918918918919,4080.810810810811,20869.891891891893,22128,1544372,2.936779599998947,622.5534769815141
AJU -> REC,2024,10,2024-10-01,68,ATR,4,59599,876.4558823529412,237.49558823529412,3645.0,25013.529411764706,59293,1700920,3.692242800869007,955.5851079657576
AJU -> REC,2024,11,2024-11-01,75,ATR,3,64184,855.7866666666666,234.44,3456.8,28964.173333333332,51645,2172313,3.64622317828857,981.33402990338
AJU -> REC,2024,12,2024-12-01,48,ATR,2,35108,731.4166666666666,238.42499999999998,3925.0,21756.333333333332,59730,1044304,3.0704919993014954,684.1127449204672
AJU -> REC,2025,1,2025-01-01,42,ATR,3,42788,1018.7619047619048,234.80714285714285,3438.5714285714284,28614.404761904763,50014,1201805,4.344599854441695,1218.419549705162
AJU -> REC,2025,2,2025-02-01,67,ATR,2,59947,894.7313432835821,236.60597014925375,3525.6716417910447,29518.462686567163,52301,1977737,3.786063160865817,1006.8183591252691
AJU -> REC,2025,3,2025-03-01,64,ATR,2,48449,757.015625,237.378125,3828.75,23615.921875,49672,1511419,3.192437484972722,751.1942015071277
AJU -> REC,2025,4,2025-04-01,48,ATR,3,36714,764.875,242.09375,3963.75,23090.875,62364,1108362,3.1600687208667524,719.7281697424942
AJU -> REC,2025,5,2025-05-01,76,ATR,2,55026,724.0263157894736,242.1605263157895,3991.5789473684213,21612.644736842107,47831,1642561,2.988662937086379,662.870829454673
AJU -> REC,2025,6,2025-06-01,49,ATR,1,35720,728.9795918367347,243.26530612244898,4043.265306122449,21381.448979591838,22151,1047691,2.9955618219610587,652.4116882136484
AJU -> REC,2025,7,2025-07-01,59,ATR,1,42200,715.2542372881356,241.23728813559322,4012.8813559322034,21328.881355932204,22162,1258404,2.9651368577231887,642.5068991153519
AJU -> REC,2025,8,2025-08-01,59,ATR,2,42375,718.2203389830509,239.6,3944.7457627118642,21774.101694915254,52321,1284672,3.000201457185766,663.9451572210291
AJU -> REC,2025,9,2025-09-01,57,ATR,1,40847,716.6140350877193,240.05263157894737,3931.5789473684213,21322.280701754386,22080,1215370,2.985016671891842,660.9708589316281
AJU -> REC,2025,10,2025-10-01,52,ATR,2,37284,717.0,238.4576923076923,3991.153846153846,21694.46153846154,41745,1128112,3.0082935863765417,661.7336786317666
AJU -> REC,2025,11,2025-11-01,20,ATR,1,13962,698.1,237.1,3969.0,21063.5,22109,421270,2.944759154711368,634.2860762040525
AJU -> VCP,2024,1,2024-01-01,19,E2,4,88824,4674.9473684210525,953.1,8311.578947368422,59910.63157894737,72878,1138302,4.905397131545686,2027.3036653207998
AJU -> VCP,2024,2,2024-02-01,18,A320,2,88879,4937.722222222223,951.9722222222222,8400.0,63726.833333333336,68371,1147083,5.1866812660434825,2119.939826863405
AJU -> VCP,2024,3,2024-03-01,18,A320,3,89734,4985.222222222223,952.4666666666667,8240.0,64830.555555555555,74490,1166950,5.232706687879347,2181.1154085385056
AJU -> VCP,2024,4,2024-04-01,9,A320,2,44044,4893.777777777777,950.3000000000001,8560.0,62869.88888888889,68128,565829,5.150328524368966,2061.379136740616
AJU -> VCP,2024,5,2024-05-01,13,E2,2,57014,4385.692307692308,952.2692307692307,8607.692307692309,56232.38461538462,66054,731021,4.606392057282356,1834.9387820204893
AJU -> VCP,2024,6,2024-06-01,21,E2,3,98956,4712.190476190476,952.2476190476191,8654.285714285714,55789.28571428572,65539,1171575,4.949042994207678,1961.471054340528
AJU -> VCP,2024,7,2024-07-01,26,E2,2,112299,4319.192307692308,949.3846153846154,8720.76923076923,54205.5,64889,1409343,4.549573127562227,1785.2279387906185
AJU -> VCP,2024,8,2024-08-01,24,E2,4,110430,4601.25,952.15,8685.0,53027.5,69425,1272660,4.832978603486899,1910.0268739810617
AJU -> VCP,2024,9,2024-09-01,22,E2,3,104428,4746.727272727273,946.6,8724.545454545454,53932.22727272727,63107,1186509,5.015804726249613,1961.482127121018
AJU -> VCP,2024,10,2024-10-01,19,A320,4,94510,4974.210526315789,955.8894736842107,8501.052631578947,60745.42105263158,75014,1154163,5.204555345192934,2108.955433669182
AJU -> VCP,2024,11,2024-11-01,25,A320,4,127352,5094.08,955.48,8695.2,60804.04,72903,1520101,5.331300095385593,2111.7222708704
AJU -> VCP,2024,12,2024-12-01,33,A320,4,160147,4852.939393939394,956.3727272727273,8707.272727272728,59450.93939393939,67994,1961881,5.074629452550383,2009.0573392833705
AJU -> VCP,2025,1,2025-01-01,41,E2,3,196308,4788.0,965.939024390244,8746.829268292682,56346.04878048781,68613,2310188,4.958019751154344,1973.5556467010517
AJU -> VCP,2025,2,2025-02-01,22,A320,3,110808,5036.727272727273,953.2772727272727,8389.09090909091,63468.818181818184,68217,1396314,5.282659545932781,2161.8562456558993
AJU -> VCP,2025,3,2025-03-01,32,E2,2,142943,4466.96875,952.875,8630.625,57022.59375,66758,1824723,4.688206585052866,1865.0513664070927
AJU -> VCP,2025,4,2025-04-01,26,E2,2,121181,4660.807692307692,954.7230769230769,8753.076923076924,58336.57692307692,68527,1516751,4.883019148820253,1922.9567860153088
AJU -> VCP,2025,5,2025-05-01,21,E2,2,93708,4462.285714285715,953.3,8942.857142857143,55505.28571428572,65016,1165611,4.681096264458838,1797.5291160787806
AJU -> VCP,2025,6,2025-06-01,20,E2,2,92781,4639.05,954.21,8817.0,57338.6,67842,1146772,4.862607677712671,1902.4515381496908
AJU -> VCP,2025,7,2025-07-01,25,A320,3,124887,4995.48,949.632,8637.6,58149.72,68440,1453743,5.260846857521903,2084.046114096361
AJU -> VCP,2025,8,2025-08-01,23,E2,2,103959,4519.95652173913,950.3565217391305,8770.434782608696,56955.17391304348,67122,1309969,4.756737179307365,1859.3884931098758
AJU -> VCP,2025,9,2025-09-01,29,E2,2,137710,4748.620689655172,954.7103448275861,8842.758620689656,59058.93103448276,68653,1712709,4.974812316681503,1939.696556787719
AJU -> VCP,2025,10,2025-10-01,29,E2,2,130817,4510.931034482759,950.7344827586206,8760.0,56233.8275862069,67570,1630781,4.745253355924937,1855.809272612163
AJU -> VCP,2025,11,2025-11-01,10,E2,2,46037,4603.7,949.0200000000001,8964.0,56516.4,68225,565164,4.851723927249511,1851.340131429777
AQA -> VCP,2024,10,2024-10-01,12,ATR,1,3996,333.0,111.25,1945.0,17430.583333333332,19278,209167,3.0007575120602783,616.0988979610487
ARU -> VCP,2024,1,2024-01-01,21,ATR,2,17007,809.8571428571429,239.31428571428575,3631.4285714285716,23072.904761904763,43041,484531,3.430282521912684,896.8511012783232
ARU -> VCP,2024,2,2024-02-01,33,ATR,2,22135,670.7575757575758,231.7030303030303,3700.0,19896.18181818182,38011,656574,2.891958859250727,664.5730879504624
ARU -> VCP,2024,3,2024-03-01,50,ATR,1,31186,623.72,225.94,3658.8,19230.2,21567,961510,2.7628959818078487,615.1250690631788
ARU -> VCP,2024,4,2024-04-01,46,ATR,1,30544,664.0,232.0,3733.0434782608695,20716.565217391304,22123,952962,2.8670638503085506,641.831116153924
ARU -> VCP,2024,5,2024-05-01,46,ATR,1,30330,659.3478260869565,235.1304347826087,3663.913043478261,20918.130434782608,22245,962234,2.8021853876003764,647.8188899700228
ARU -> VCP,2024,6,2024-06-01,52,ATR,1,34060,655.0,233.3846153846154,3663.4615384615386,20291.846153846152,21826,1055176,2.808229091478532,645.3946444189811
ARU -> VCP,2024,7,2024-07-01,25,ATR,2,18027,721.08,233.668,3571.2,22851.52,42817,571288,3.107485189043773,772.8661042357842
ARU -> VCP,2024,8,2024-08-01,44,ATR,1,27908,634.2727272727273,229.63636363636363,3572.7272727272725,19962.772727272728,22483,878362,2.7638952693603405,641.3942397855353
ARU -> VCP,2024,9,2024-09-01,37,ATR,2,24810,670.5405405405405,230.64054054054057,3645.4054054054054,20391.756756756757,39689,754495,2.8978699506423466,671.4853599421757
ARU -> VCP,2024,10,2024-10-01,43,ATR,1,28793,669.6046511627907,232.53488372093022,3697.6744186046512,20619.232558139534,22434,886627,2.881679617007613,652.7350676368183
ARU -> VCP,2024,11,2024-11-01,34,ATR,1,22725,668.3823529411765,233.1764705882353,3690.0,20068.117647058825,21903,682316,2.865125906412721,652.8039058319051
ARU -> VCP,2024,12,2024-12-01,29,ATR,2,21203,731.1379310344828,240.92758620689654,3618.6206896551726,21433.172413793105,40209,621562,3.0063400753284926,745.1542225285209
ARU -> VCP,2025,1,2025-01-01,23,ATR,2,16702,726.1739130434783,235.33478260869563,3662.608695652174,21472.521739130436,42087,493868,3.0676003569865697,752.4844057622738
ARU -> VCP,2025,2,2025-02-01,29,ATR,1,19254,663.9310344827586,232.93103448275863,3722.0689655172414,19685.068965517243,21644,570867,2.8506167084937575,642.4437780664011
ARU -> VCP,2025,3,2025-03-01,18,ATR,1,12136,674.2222222222222,234.0,3793.3333333333335,20744.5,22473,373401,2.8824926429576063,642.2858825654532
ARU -> VCP,2025,4,2025-04-01,24,ATR,1,16013,667.2083333333334,236.125,3785.0,20996.083333333332,22218,503906,2.827267202288242,636.8544100666098
ARU -> VCP,2025,5,2025-05-01,25,ATR,2,17522,700.88,230.06,3595.2,21761.72,38948,544043,3.0511806259518535,720.767471993369
ARU -> VCP,2025,6,2025-06-01,21,ATR,1,13316,634.0952380952381,233.23809523809524,3531.4285714285716,21054.95238095238,21833,442154,2.7200663972822374,647.4614907860337
ARU -> VCP,2025,7,2025-07-01,25,ATR,2,17261,690.44,228.352,3583.2,21802.84,39935,545071,3.03338156624051,712.9901340765769
ARU -> VCP,2025,8,2025-08-01,28,ATR,1,18935,676.25,237.32142857142858,3726.4285714285716,21204.5,22087,593726,2.8540740403862612,654.5378040334537
ARU -> VCP,2025,9,2025-09-01,29,ATR,1,19597,675.7586206896551,236.31034482758622,3730.344827586207,21047.689655172413,21923,610383,2.861005197821066,652.601356589264
ARU -> VCP,2025,10,2025-10-01,30,ATR,1,20837,694.5666666666667,241.7,3828.0,21028.3,22210,630849,2.874405219523624,653.9903459007589
ARU -> VCP,2025,11,2025-11-01,9,ATR,1,6042,671.3333333333334,245.77777777777777,3860.0,20632.555555555555,21446,185693,2.731857755539682,626.8927479945703
ASU -> CNF,2024,11,2024-11-01,1,A320,1,4398,4398.0,884.0,7080.0,65905.0,65905,65905,4.975113122171946,2236.271186440678
ASU -> REC,2024,12,2024-12-01,2,E2,1,13059,6529.5,1769.4,14010.0,57249.5,58094,114499,3.69073335835525,1677.746230879278
ASU -> REC,2025,1,2025-01-01,2,E2,1,14084,7042.0,1733.3,14280.0,59473.5,60549,118947,4.0627047327468295,1777.1537848605578
ASU -> REC,2025,2,2025-02-01,1,E2,1,6798,6798.0,1721.1,13860.0,57893.0,57893,57893,3.949799546801464,1765.7142857142858
ASU -> REC,2025,7,2025-07-01,5,E2,1,32076,6415.2,1722.48,13776.0,55667.8,57815,278339,3.723865978743215,1678.3920087616484
ASU -> REC,2025,8,2025-08-01,1,E2,1,5862,5862.0,1731.0,13500.0,50776.0,50776,50776,3.386481802426343,1563.2
ASU -> VCP,2024,12,2024-12-01,4,E2,1,11142,2785.5,640.75,5610.0,53192.0,54547,212768,4.341409438021061,1786.4020887201034
ASU -> VCP,2025,1,2025-01-01,4,E2,1,10371,2592.75,624.15,5430.0,54021.75,54912,216087,4.154269238879459,1718.4858442871587
ASU -> VCP,2025,2,2025-02-01,3,E2,1,8288,2762.6666666666665,622.5,5800.0,54002.0,54786,162006,4.437859511657551,1714.7699735347205
ASU -> VCP,2025,3,2025-03-01,7,E2,1,18061,2580.1428571428573,623.1857142857143,5417.142857142857,51557.142857142855,53492,360900,4.139122472848567,1715.4996458796722
ASU -> VCP,2025,4,2025-04-01,4,E2,1,10228,2557.0,622.825,5400.0,52140.75,53192,208563,4.104419947199805,1710.3742046527123
ASU -> VCP,2025,5,2025-05-01,1,E2,1,2398,2398.0,617.1,5160.0,49436.0,49436,49436,3.8859180035650622,1673.0232558139535
ASU -> VCP,2025,6,2025-06-01,1,E2,1,2378,2378.0,626.1,5460.0,48703.0,48703,48703,3.798115317042006,1567.9120879120878
ASU -> VCP,2025,7,2025-07-01,2,E2,1,4788,2394.0,620.05,5190.0,49304.0,52614,98608,3.8628713659357787,1659.9759422614275
ATM -> CNF,2025,7,2025-07-01,1,A320,1,4653,4653.0,1151.2,10080.0,52614.0,52614,52614,4.04186935371786,1661.7857142857142
BEL -> CNF,2024,1,2024-01-01,41,A320,1,257294,6275.463414634146,1162.529268292683,10020.0,70134.0487804878,73908,2875496,5.397897903018777,2255.650421769136
BEL -> CNF,2024,2,2024-02-01,42,A320,1,250601,5966.690476190476,1151.1642857142858,9882.857142857143,67868.40476190476,72879,2850473,5.182489093817895,2174.2660764141046
BEL -> CNF,2024,3,2024-03-01,43,A320,2,260229,6051.837209302325,1159.8023255813953,10060.46511627907,67455.25581395348,73074,2900576,5.2178613087541,2166.6238191556577
BEL -> CNF,2024,4,2024-04-01,44,A320,1,268379,6099.522727272727,1150.0681818181818,9904.09090909091,68921.29545454546,72066,3032537,5.303120910734084,2217.551357977951
BEL -> CNF,2024,5,2024-05-01,50,A320,2,292647,5852.94,1144.598,9676.8,67365.02,71904,3368251,5.113230938496521,2177.8893413152305
BEL -> CNF,2024,6,2024-06-01,66,A320,1,379070,5743.484848484848,1141.6363636363637,9645.454545454546,66432.5303030303,70902,4384547,5.030374753123175,2144.30592377525
BEL -> CNF,2024,7,2024-07-01,58,A320,1,340341,5867.948275862069,1140.5206896551724,9733.448275862069,67683.74137931035,71072,3925657,5.145688442158228,2171.2887909409246
BEL -> CNF,2024,8,2024-08-01,52,A320,1,303633,5839.096153846154,1145.3096153846154,9745.384615384615,67744.09615384616,70775,3522693,5.098776492148738,2157.649803012342
BEL -> CNF,2024,9,2024-09-01,53,A320,1,312727,5900.509433962264,1145.6924528301886,9808.301886792453,67686.3396226415,70316,3587376,5.150595374697806,2166.2772905887855
BEL -> CNF,2024,10,2024-10-01,73,A320,3,434197,5947.904109589041,1150.8671232876713,9938.630136986301,66999.49315068492,77244,4890963,5.167543837907417,2155.129958540583
BEL -> CNF,2024,11,2024-11-01,73,A320,2,446122,6111.260273972603,1155.0082191780823,10070.13698630137,68236.1095890411,70941,4981236,5.2907788410827,2185.379281067958
BEL -> CNF,2024,12,2024-12-01,50,A320,2,308757,6175.14,1162.128,10320.0,67464.92,71647,3373246,5.312122048513971,2154.281626278779
BEL -> CNF,2025,1,2025-01-01,54,A320,2,326264,6041.925925925926,1168.1685185185186,10334.444444444445,66542.22222222222,71075,3593280,5.169790564524781,2105.245187911065
BEL -> CNF,2025,2,2025-02-01,60,A320,2,353878,5897.966666666666,1154.84,10007.0,66616.8,71099,3997008,5.107205946776416,2121.548627711958
BEL -> CNF,2025,3,2025-03-01,69,A320,2,391479,5673.608695652174,1147.3289855072464,9926.95652173913,63571.0,68863,4386399,4.945120583246348,2058.7343216703193
BEL -> CNF,2025,4,2025-04-01,63,A320,2,359955,5713.571428571428,1150.490476190476,9832.380952380952,65067.25396825397,70178,4099237,4.966734405104573,2093.3267081871504
BEL -> CNF,2025,5,2025-05-01,76,A320,2,434730,5720.131578947368,1139.9473684210527,9700.263157894737,66134.30263157895,70696,5026207,5.018172834183531,2123.590018170556
BEL -> CNF,2025,6,2025-06-01,67,A320,1,392599,5859.686567164179,1144.431343283582,9712.835820895523,67889.04477611941,70242,4548566,5.120556737691169,2172.324862874792
BEL -> CNF,2025,7,2025-07-01,57,A320,1,334922,5875.824561403509,1139.961403508772,9689.473684210527,68593.98245614035,71028,3909857,5.15454999340532,2183.653598165139
BEL -> CNF,2025,8,2025-08-01,74,A320,2,430656,5819.675675675676,1149.0608108108108,9775.135135135135,67268.75675675676,72262,4977888,5.064969617370033,2146.6866363085146
BEL -> CNF,2025,9,2025-09-01,71,A320,2,415339,5849.845070422535,1150.038028169014,9995.492957746479,66136.59154929577,70018,4695698,5.087287365213688,2109.1350353817706
BEL -> CNF,2025,10,2025-10-01,67,A320,1,395092,5896.895522388059,1151.4,9937.611940298508,67332.89552238806,72630,4511304,5.121550825964305,2136.5339213374764
BEL -> CNF,2025,11,2025-11-01,22,A320,1,134872,6130.545454545455,1153.7863636363636,10145.454545454546,67926.90909090909,71346,1494392,5.3144553468695275,2175.460604837941
BEL -> REC,2024,1,2024-01-01,36,A320,1,168353,4676.472222222223,935.0138888888889,8211.666666666666,62791.25,68568,2260485,5.0010114574006215,2051.870618076
BEL -> REC,2024,2,2024-02-01,46,A320,1,211693,4602.021739130435,930.6021739130434,7996.95652173913,63186.30434782609,72015,2906570,4.945435698846537,2073.0538578881356
BEL -> REC,2024,3,2024-03-01,41,A320,1,193061,4708.804878048781,930.9463414634147,8222.926829268292,62528.829268292684,71549,2563682,5.0575760005077415,2062.2094329614
BEL -> REC,2024,4,2024-04-01,45,A320,1,215091,4779.8,933.9711111111111,8252.0,63577.2,71224,2860974,5.118926297038463,2086.5727586834446
BEL -> REC,2024,5,2024-05-01,43,A320,2,200642,4666.093023255814,922.5441860465116,7938.139534883721,64087.83720930233,68743,2755777,5.057356664145614,2117.000971601279
BEL -> REC,2024,6,2024-06-01,66,A320,1,303665,4600.984848484848,919.0530303030303,7946.363636363636,63961.681818181816,68469,4221471,5.005626435890912,2084.096180906955
BEL -> REC,2024,7,2024-07-01,48,A320,1,228489,4760.1875,919.8874999999999,8052.5,65745.58333333333,68319,3155788,5.174870947584717,2129.061141313701
BEL -> REC,2024,8,2024-08-01,58,A320,2,272467,4697.706896551724,918.1896551724138,8218.965517241379,63136.39655172414,68086,3661911,5.116802774895813,2058.0557090532907
BEL -> REC,2024,9,2024-09-01,58,A320,1,264839,4566.189655172414,917.1396551724138,7963.448275862069,63027.31034482759,68324,3655584,4.978607143438725,2066.4947806704427
BEL -> REC,2024,10,2024-10-01,55,A320,1,256437,4662.490909090909,934.4236363636364,8098.909090909091,63764.509090909094,69790,3507048,4.986613907203714,2081.797418146992
BEL -> REC,2024,11,2024-11-01,39,A320,1,188467,4832.48717948718,942.2128205128206,8126.153846153846,66040.56410256411,69000,2575582,5.128413524666376,2140.655658642357
BEL -> REC,2024,12,2024-12-01,59,A320,2,273967,4643.5084745762715,917.9254237288135,8163.050847457627,63628.186440677964,69041,3754063,5.05873971060131,2051.1992431901126
BEL -> REC,2025,1,2025-01-01,60,A320,3,262284,4371.4,929.7,8227.0,58435.96666666667,67724,3506158,4.703101644931083,1916.869242663637
BEL -> REC,2025,2,2025-02-01,62,A320,2,266603,4300.048387096775,925.3758064516129,8055.4838709677415,59080.12903225807,68507,3662968,4.647500871532508,1925.7876437174252
BEL -> REC,2025,3,2025-03-01,55,A320,2,242938,4417.054545454545,928.9581818181817,8157.818181818182,59627.12727272727,66604,3279492,4.754054187295058,1950.5407809227265
BEL -> REC,2025,4,2025-04-01,48,A320,1,222685,4639.270833333333,926.8020833333334,8100.0,62423.604166666664,68254,2996333,5.0056854018531824,2062.1787643948205
BEL -> REC,2025,5,2025-05-01,47,A320,2,215187,4578.446808510638,920.7936170212766,7914.893617021276,63455.0,67009,2982385,4.972010777842674,2082.891772311906
BEL -> REC,2025,6,2025-06-01,54,A320,1,253820,4700.37037037037,919.6944444444445,7915.555555555556,65715.92592592593,68261,3548660,5.109479407362371,2137.447084942621
BEL -> REC,2025,7,2025-07-01,59,A320,1,276348,4683.864406779661,918.6949152542373,7784.745762711865,66606.69491525424,69262,3929795,5.098053319337599,2166.9541821726243
BEL -> REC,2025,8,2025-08-01,49,A320,1,236206,4820.530612244898,918.0653061224489,8051.0204081632655,66163.91836734694,68952,3242032,5.2505270014840795,2155.9170750043527
BEL -> REC,2025,9,2025-09-01,53,A320,1,248800,4694.33962264151,916.422641509434,7809.056603773585,66093.16981132075,69118,3502938,5.122454327434872,2164.78412889226
BEL -> REC,2025,10,2025-10-01,45,A320,1,204304,4540.0888888888885,916.4088888888889,7816.0,64088.044444444444,72712,2883962,4.954145242299567,2091.3224116430083
BEL -> REC,2025,11,2025-11-01,18,A320,1,87015,4834.166666666667,919.2777777777778,8266.666666666666,64745.72222222222,67243,1165423,5.258135639561001,2105.055266207887
BEL -> VCP,2024,1,2024-01-01,67,A320,3,495937,7402.044776119403,1341.2447761194028,11357.910447761195,72028.0,87317,4825876,5.517309415615643,2349.402438985551
BEL -> VCP,2024,2,2024-02-01,64,A320,2,475958,7436.84375,1343.878125,11379.375,74222.703125,86196,4750253,5.531470375034079,2355.259277488093
BEL -> VCP,2024,3,2024-03-01,78,A320,3,582992,7474.25641025641,1344.0384615384614,11339.23076923077,74515.61538461539,86247,5812218,5.559348170816482,2374.4374952968287
BEL -> VCP,2024,4,2024-04-01,78,A320,2,570903,7319.2692307692305,1338.479487179487,11304.615384615385,73456.89743589744,86137,5729638,5.467339704730233,2332.7791383069207
BEL -> VCP,2024,5,2024-05-01,79,A320,2,573244,7256.2531645569625,1328.9848101265823,11153.924050632912,74433.01265822785,85912,5880208,5.458936330968909,2342.3384148009336
BEL -> VCP,2024,6,2024-06-01,75,A320,2,550607,7341.426666666666,1333.488,11192.0,75160.94666666667,85396,5637071,5.5043264672682035,2361.721239868795
BEL -> VCP,2024,7,2024-07-01,84,A320,2,618527,7363.416666666667,1334.6690476190477,11154.285714285714,75348.16666666667,86726,6329246,5.519354073237319,2379.7032174203823
BEL -> VCP,2024,8,2024-08-01,60,A320,2,426007,7100.116666666667,1333.9633333333334,11191.0,72531.31666666667,84715,4351879,5.323064774650422,2284.846576196697
BEL -> VCP,2024,9,2024-09-01,71,A320,3,511752,7207.774647887324,1335.3239436619717,11423.661971830987,71938.81690140846,82509,5107656,5.3965933864913636,2273.336205056946
BEL -> VCP,2024,10,2024-10-01,75,A320,2,526759,7023.453333333333,1335.1746666666668,11427.2,69854.30666666667,82197,5239073,5.260786916841647,2214.2043565226513
BEL -> VCP,2024,11,2024-11-01,80,A320,2,568616,7107.7,1343.73125,11631.0,69382.125,73691,5550570,5.288653602136528,2200.7904725647454
BEL -> VCP,2024,12,2024-12-01,70,A320,2,499432,7134.742857142857,1345.75,11686.285714285714,69258.3,73700,4848081,5.301518565930595,2199.3600140174563
