Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,AvgPassengers,TotalPassengerProxy,AvgPayloadKg,TotalPayloadKg,ExactLoadJoinShare,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgFuelPerNM,FuelPerFlightKg,FuelPerPassengerProxy,FuelPerPassengerNMProxy,TowRegime,TowRegimeRank,MedianMonthlyFlights,AvgMonthlyFlights,MedianRouteTOW_kg,MedianRoutePassengers,MedianRoutePayloadKg,MedianTowRegimeRank,MedianFuelPerNM,MedianFuelPerPassengerProxy,MedianFuelPerPassengerNMProxy,FlightsPctVsMedian,TowPctVsMedian,PassengerPctVsMedian,PayloadPctVsMedian,RegimeShiftVsMedian,FuelPerNMPctVsMedian,FuelPerPassengerPctVsMedian,FuelPerPassengerNMPctVsMedian
AAX -> CNF,2025,4,2025-04-01,6,ATR,1,18847.5,18680.5,40.0,240.0,3245.0,19470.0,1.0,3198,533.0,193.66666666666666,2.759331947247953,533.0,13.325,0.0688037865748709,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,-0.14285714285714285,-0.026302783369697456,0.0,0.0,0.0,-0.009093258098107952,-0.06318657175498736,-0.01658739393430567
AAX -> CNF,2025,5,2025-05-01,6,ATR,1,19360.666666666668,19676.5,40.0,240.0,3245.0,19470.0,1.0,3139,523.1666666666666,186.66666666666666,2.802064065462785,523.1666666666666,13.079166666666667,0.07006696428571428,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,-0.14285714285714285,0.0002083695683996263,0.0,0.0,0.0,0.006252320050638363,-0.08046987140053313,0.0014672066390627261
AAX -> CNF,2025,6,2025-06-01,5,ATR,1,18931.2,18779.0,40.0,200.0,3245.0,16225.0,1.0,2763,552.6,205.2,2.6800582296738713,552.6,13.815,0.06732456140350877,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,-0.2857142857142857,-0.021978684309771363,0.0,0.0,0.0,-0.03756133033498742,-0.028737147376746725,-0.03772996112636342
AAX -> CNF,2025,7,2025-07-01,8,ATR,1,18466.125,18452.0,40.0,320.0,3245.0,25960.0,1.0,4124,515.5,195.5,2.641301900846118,515.5,12.8875,0.06592071611253197,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,0.14285714285714285,-0.04600533150565085,0.0,0.0,0.0,-0.05147915836763491,-0.09394498637841649,-0.05779512359544134
AAX -> CNF,2025,8,2025-08-01,7,ATR,1,18616.0,18611.0,35.0,245.0,2982.0,20874.0,1.0,3662,523.1428571428571,198.57142857142858,2.6412004378176417,523.1428571428571,14.946938775510205,0.07527235354573485,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,0.0,-0.038262507770807155,-0.125,-0.0810477657935285,0.0,-0.051515594867807095,0.05084374904720654,0.07586784172929512
AAX -> CNF,2025,9,2025-09-01,7,ATR,1,19390.571428571428,19431.0,35.0,245.0,2982.0,20874.0,1.0,3974,567.7142857142857,202.85714285714286,2.800510017601153,567.7142857142857,16.220408163265308,0.07995975855130785,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,0.0,0.0017533056835690854,-0.125,-0.0810477657935285,0.0,0.005694244207365768,0.14037494776450002,0.14286492723417205
AAX -> CNF,2025,10,2025-10-01,7,ATR,1,19617.428571428572,19529.0,35.0,245.0,2982.0,20874.0,1.0,3839,548.4285714285714,196.42857142857142,2.790930346074684,548.4285714285714,15.66938775510204,0.07977142857142858,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,0.0,0.013473171372530748,-0.125,-0.0810477657935285,0.0,0.0022540777894575047,0.10163548678105556,0.14017312660032408
AAX -> CNF,2025,11,2025-11-01,3,ATR,1,18647.333333333332,18681.0,35.0,105.0,2982.0,8946.0,1.0,1588,529.3333333333334,205.33333333333334,2.582270978661294,529.3333333333334,15.123809523809523,0.07365491651205937,ATR,0,7.0,7.611111111111111,19356.63333333333,40.0,3245.0,0.0,2.784653520422964,14.22375,0.06996431218238283,-0.5714285714285714,-0.036643768974976676,-0.125,-0.0810477657935285,0.0,-0.07267781800406167,0.06327863775794165,0.052749812219348005
AAX -> VCP,2024,4,2024-04-01,1,E1,1,34670.0,34670.0,73.86543400102723,73.86543400102723,6341.5649717514125,6341.5649717514125,0.0,1501,1501.0,229.2,6.548865619546248,1501.0,20.320736218501416,0.08865940758508473,E1,1,1.0,1.0,34670.0,73.86543400102723,6341.5649717514125,1.0,6.548865619546248,20.320736218501416,0.08865940758508473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL -> VCP,2025,3,2025-03-01,8,E2,1,51776.625,52348.5,110.0,880.0,9544.0,76352.0,1.0,32311,4038.875,974.6875,4.143953237575293,4038.875,36.717045454545456,0.03767058206301554,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,-0.2,-0.014580046324227668,0.0,0.0,0.0,-0.023824039295259287,-0.01213770331417395,-0.03105753087262992
AFL -> VCP,2025,4,2025-04-01,9,E2,2,50413.11111111111,51373.0,104.22222222222223,938.0,8980.444444444445,80824.0,1.0,40433,4492.555555555556,967.1333333333334,4.644243252798364,4492.555555555556,43.10554371002132,0.044570425012085184,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,-0.1,-0.04053063296878325,-0.05252525252525247,-0.05904815125267757,0.0,0.09402745618327693,0.15974313516016755,0.14641652175758946
AFL -> VCP,2025,5,2025-05-01,10,E2,2,52542.7,53324.0,108.7,1087.0,9417.2,94172.0,1.0,40937,4093.7,964.29,4.245088390195152,4093.7,37.66053357865685,0.03905519457700158,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.0,0.0,-0.011818181818181792,-0.013285834031852397,0.0,0.0,0.01324659255283196,0.004556728175505804
AFL -> VCP,2025,6,2025-06-01,11,E2,2,51184.545454545456,52810.0,107.63636363636364,1184.0,9313.454545454546,102448.0,1.0,45912,4173.818181818182,968.8,4.311879830248433,4173.818181818182,38.777027027027025,0.0400258330171625,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.1,-0.025848586872287516,-0.02148760330578509,-0.024156061876095352,0.0,0.015733816098517258,0.043285550439763315,0.029522968550188558
AFL -> VCP,2025,7,2025-07-01,10,E2,1,53223.3,53663.5,110.0,1100.0,9544.0,95440.0,1.0,40885,4088.5,956.0200000000001,4.277301203129424,4088.5,37.16818181818182,0.038878037926174995,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.0,0.012953274194131741,0.0,0.0,0.0,0.007588254936852184,0.0,0.0
AFL -> VCP,2025,8,2025-08-01,13,E2,1,54132.46153846154,54510.0,110.0,1430.0,9544.0,124072.0,1.0,51084,3929.5384615384614,953.876923076923,4.119582506570681,3929.5384615384614,35.723076923076924,0.037450404825650783,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.3,0.030256563489534073,0.0,0.0,0.0,-0.029564963573986087,-0.038880161052106815,-0.036720811457489844
AFL -> VCP,2025,9,2025-09-01,13,E2,2,52446.46153846154,52462.0,109.0,1417.0,9446.461538461539,122804.0,1.0,53985,4152.692307692308,964.9230769230769,4.301336239388489,4152.692307692308,38.098094565984475,0.03948303805467141,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.3,-0.0018316238323964713,-0.00909090909090909,-0.010219872332194152,0.0,0.013250100827877259,0.02501905399493503,0.015561488201777137
AFL -> VCP,2025,10,2025-10-01,10,E2,1,53061.2,53539.0,110.0,1100.0,9544.0,95440.0,1.0,40242,4024.2,957.6899999999999,4.202922005208759,4024.2,36.583636363636366,0.03819987298983634,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,0.0,0.00986816436917022,0.0,0.0,0.0,-0.009932981627375366,-0.015727039256451053,-0.017443394073188904
AFL -> VCP,2025,11,2025-11-01,4,E2,1,53004.5,52908.5,110.0,440.0,9544.0,38176.0,1.0,16274,4068.5,968.525,4.200411578314226,4068.5,36.986363636363635,0.03818834169109072,E2,2,10.0,9.777777777777779,52542.7,110.0,9544.0,2.0,4.245088390195152,37.16818181818182,0.038878037926174995,-0.6,0.008789042055318873,0.0,0.0,0.0,-0.010524353741164888,-0.004891769597652089,-0.0177399959430548
AJU -> CNF,2024,1,2024-01-01,22,E2,2,57894.77272727273,54379.5,131.01515151515153,2882.3333333333335,10851.90909090909,238742.0,0.5454545454545454,75411,3427.7727272727275,692.65,4.9487108266838495,3427.7727272727275,26.16317798080259,0.03777258064073138,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.08333333333333333,-0.0007024688079573499,-0.07163754462248695,-0.06708092049797743,0.0,-0.04886931856740152,0.02836189452588,0.018699407387019615
AJU -> CNF,2024,2,2024-02-01,12,A320,2,57766.166666666664,59167.0,131.9027777777778,1582.8333333333335,10829.708333333334,129956.5,0.25,41082,3423.5,683.8166666666666,5.005603696466397,3423.5,25.95472254396125,0.037955674099726416,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.5,-0.002922284394165416,-0.06534789882885528,-0.06898947964165589,0.0,-0.037934641658588945,0.0201684086996675,0.02363730665179895
AJU -> CNF,2024,3,2024-03-01,17,A320,2,60593.470588235294,60185.0,141.76470588235293,2410.0,11663.941176470587,198287.0,0.7647058823529411,61008,3588.705882352941,685.6529411764706,5.234864941967899,3588.705882352941,25.314522821576762,0.03692031536850276,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.2916666666666667,0.04587862967216061,0.004532902620747053,0.002728015371450973,1.0,0.006128835133012336,-0.004995086341696654,-0.00428557571523688
AJU -> CNF,2024,4,2024-04-01,14,E2,2,57929.42857142857,54023.0,135.85714285714286,1902.0,11206.5,156891.0,1.0,48136,3438.285714285714,683.0857142857143,5.032516745624043,3438.285714285714,25.308096740273395,0.03704966479461138,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.4166666666666667,-0.00010428873271201404,-0.03732759711501958,-0.03659737868633433,0.0,-0.03276201636662102,-0.005247667933594882,-0.000797114469340064
AJU -> CNF,2024,5,2024-05-01,16,E2,3,52464.3125,53372.5,127.25,2036.0,10531.208333333334,168499.33333333334,0.75,53027,3314.1875,686.7375,4.825624737923707,3314.1875,26.044695481335953,0.037925255984034595,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.3333333333333333,-0.0944353784078229,-0.0983170947741364,-0.09465098702238396,0.0,-0.07252617781366244,0.023704857536372245,0.022816951889072616
AJU -> CNF,2024,6,2024-06-01,16,E2,3,53581.875,53869.0,125.52083333333333,2008.3333333333333,10364.104166666666,165825.66666666666,0.9375,51670,3229.375,682.8625,4.731059499723946,3229.375,25.72780082987552,0.037676400197514906,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.3333333333333333,-0.07514559809443162,-0.11056982580454683,-0.10901663126448484,0.0,-0.09070139608743796,0.011249093011890993,0.01610548981917447
AJU -> CNF,2024,7,2024-07-01,20,E2,2,51655.1,52513.5,122.83333333333333,2456.6666666666665,10157.766666666666,203155.33333333334,0.9,64393,3219.65,683.525,4.709664230578836,3219.65,26.211533242876527,0.03834758530101537,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.16666666666666666,-0.10840285794641707,-0.12961322704458225,-0.12675509451128877,0.0,-0.09481351692741409,0.030262531709678405,0.03420687065111114
AJU -> CNF,2024,8,2024-08-01,16,E2,3,53303.75,52206.0,128.85416666666666,2061.6666666666665,10626.625,170026.0,0.9375,55608,3475.5,727.425,4.809725170166612,3475.5,26.972352465642686,0.03707922117832448,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.3333333333333333,-0.07994619774739238,-0.08695010333628586,-0.08644818804110717,0.0,-0.07558203766179664,0.0601670600467789,0.0
AJU -> CNF,2024,9,2024-09-01,17,E2,2,57935.470588235294,55043.0,137.8235294117647,2343.0,11357.529411764706,193078.0,1.0,56696,3335.0588235294117,660.635294117647,5.079350296144643,3335.0588235294117,24.19803670507896,0.03662843466060675,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.2916666666666667,0.0,-0.02339394570937328,-0.023613652171402905,0.0,-0.02376071716352815,-0.048879349133318824,-0.01215738905490413
AJU -> CNF,2024,10,2024-10-01,30,A320,3,57868.36666666667,54780.0,134.9611111111111,4048.8333333333335,11193.683333333332,335810.5,0.6,107127,3570.9,686.8033333333333,5.2029767552341735,3570.9,26.45873296834479,0.038524467899609484,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.25,-0.0011582528093290673,-0.04367680346422598,-0.037699204435959185,0.0,0.0,0.03997888872851418,0.03897726746563527
AJU -> CNF,2024,11,2024-11-01,37,A320,4,56485.05405405405,54172.0,134.48378378378376,4975.9,11137.636936936937,412092.56666666665,0.5945945945945946,129969,3512.675675675676,683.1864864864865,5.140755493437595,3512.675675675676,26.119696939247174,0.03823216274896828,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.5416666666666666,-0.0250350350045447,-0.04705910516362258,-0.04251741219069728,0.0,-0.011958781429108624,0.026652841967253666,0.03109400720956295
AJU -> CNF,2024,12,2024-12-01,32,A320,3,55982.3125,55619.0,141.99479166666666,4543.833333333333,11730.786458333334,375385.1666666667,0.9375,111069,3470.90625,692.68125,5.010570076499691,3470.90625,24.443898323735468,0.03528881187954123,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.3333333333333333,-0.03371264733684433,0.006163271331561787,0.008474583860187053,0.0,-0.036980114996847085,-0.03921558733273305,-0.048286054611898915
AJU -> CNF,2025,1,2025-01-01,41,A320,3,60622.85365853659,64241.0,143.0731707317073,5866.0,11640.317073170732,477253.0,1.0,149768,3652.878048780488,694.2512195121951,5.259196747955026,3652.878048780488,25.531537674735766,0.03677564685111408,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.7083333333333334,0.04638579859653386,0.013804575601114666,0.0006970937594164239,1.0,0.010805351506576608,0.003534833291866252,-0.008187181865294057
AJU -> CNF,2025,2,2025-02-01,16,A320,2,61563.9375,63684.0,144.5,2312.0,11921.75,190748.0,1.0,57752,3609.5,683.60625,5.2826971242736,3609.5,24.97923875432526,0.03654038966777331,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.3333333333333333,0.06262945437266412,0.023914968999114262,0.024891375598643083,1.0,0.015322069036581457,-0.018173659634898774,-0.014531899361094475
AJU -> CNF,2025,3,2025-03-01,25,A320,3,60912.36,64994.0,142.48,3562.0,11776.36,294409.0,1.0,90623,3624.92,684.064,5.298093504207235,3624.92,25.44160583941606,0.037191850235381574,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.041666666666666664,0.05138284683872424,0.009601417183348024,0.012392459156150485,1.0,0.018281217358385133,0.0,0.0030375248853104584
AJU -> CNF,2025,4,2025-04-01,25,A320,2,63093.0,65534.0,145.08,3627.0,11985.88,299647.0,1.0,92258,3690.32,681.904,5.412174098384713,3690.32,25.436448855803693,0.03730209656462448,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.041666666666666664,0.08902196459955956,0.028024800708591764,0.030404516196050356,1.0,0.04020724154496519,-0.00020269882510232798,0.006010789310490785
AJU -> CNF,2025,5,2025-05-01,27,A320,2,61858.74074074074,62929.0,146.88888888888889,3966.0,12111.0,326997.0,1.0,98482,3647.4814814814813,683.2518518518518,5.3391070442760515,3647.4814814814813,24.8315683308119,0.036343214092299424,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.125,0.06771793018458928,0.04084243676803462,0.04116085724622361,1.0,0.026163924123806925,-0.023977948265319078,-0.019849583206869213
AJU -> CNF,2025,6,2025-06-01,24,A320,2,61259.541666666664,64165.0,141.125,3387.0,11632.208333333334,279173.0,1.0,88628,3692.8333333333335,684.125,5.399941858236634,3692.8333333333335,26.167109536462945,0.038249018142098225,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.0,0.05737540481989932,0.0,0.0,1.0,0.037856233511770795,0.02851642705362885,0.031548585072697644
AJU -> CNF,2025,7,2025-07-01,31,E2,2,55607.45161290323,53385.0,131.74193548387098,4084.0,10872.032258064517,337033.0,1.0,104620,3374.8387096774195,688.2161290322581,4.902688032409329,3374.8387096774195,25.617042115572968,0.03722237976548824,E2,2,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.2916666666666667,-0.04018296480023427,-0.06648761393182658,-0.06535096806084974,0.0,-0.057714792310527875,0.006895644766460034,0.003860884414892892
AJU -> CNF,2025,8,2025-08-01,24,A320,2,64138.375,64514.0,151.0,3624.0,12447.125,298731.0,1.0,89743,3739.2916666666665,680.3791666666667,5.49626542405879,3739.2916666666665,24.763520971302427,0.036396647905350465,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.0,0.10706574657605877,0.06997342781222321,0.07005691811170846,1.0,0.05636939825448372,-0.02665259702526687,-0.018408511594440694
AJU -> CNF,2025,9,2025-09-01,25,A320,2,63098.4,64520.0,147.88,3697.0,12188.96,304724.0,1.0,92673,3706.92,681.7239999999999,5.4375674740381035,3706.92,25.067081417365433,0.0367701319263594,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.041666666666666664,0.08911517174787774,0.04786536758193088,0.04786293803483848,1.0,0.045087789133005964,-0.014720942711500741,-0.00833591543033176
AJU -> CNF,2025,10,2025-10-01,25,A320,2,64391.68,65030.0,149.12,3728.0,12301.84,307546.0,1.0,94055,3762.2,680.488,5.527248698074303,3762.2,25.22934549356223,0.037075371635594205,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,0.041666666666666664,0.11143793855841642,0.056651904340124036,0.05756702833010351,1.0,0.06232431127314065,-0.008343040419444678,-0.00010381940633984888
AJU -> CNF,2025,11,2025-11-01,7,A320,1,65139.857142857145,65044.0,153.71428571428572,1076.0,12651.714285714286,88562.0,1.0,26819,3831.285714285714,683.6857142857143,5.603997523581433,3831.285714285714,24.92472118959108,0.036456401923845035,A320,3,24.0,22.565217391304348,57935.470588235294,141.125,11632.208333333334,2.0,5.2029767552341735,25.44160583941606,0.03707922117832448,-0.7083333333333334,0.12435191224777614,0.0892066303935215,0.08764509052502517,1.0,0.07707525657189113,-0.020316510407695408,-0.01679698857438601
AJU -> REC,2024,1,2024-01-01,123,ATR,2,20285.71544715447,20273.0,51.51219512195122,6336.0,4393.788617886179,540436.0,0.21951219512195122,81703,664.2520325203252,229.49268292682925,2.895866229852167,664.2520325203252,12.895044191919192,0.05618934785833938,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.8088235294117647,-0.04890860853739043,-0.17947637359742927,-0.1742840310390681,0.0,-0.029865977928750877,0.03376830305114019,0.07507448377169729
AJU -> REC,2024,2,2024-02-01,99,ATR,1,20254.949494949495,20350.0,52.464646464646464,5194.0,4467.238383838384,442256.6,0.26262626262626265,69599,703.020202020202,239.45454545454547,2.9341059397750344,703.020202020202,13.399884482094725,0.0559600339039643,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.45588235294117646,-0.050351063567804825,-0.16430503741518868,-0.16048076239380582,0.0,-0.017055426388805212,0.07424027680472006,0.07068700481851617
AJU -> REC,2024,3,2024-03-01,76,ATR,1,20425.46052631579,20812.5,52.473684210526315,3988.0,4467.936842105263,339563.2,0.2631578947368421,52300,688.1578947368421,237.94736842105263,2.8910222033601163,688.1578947368421,13.114343029087262,0.055114469708617116,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.11764705882352941,-0.042356690655281165,-0.16416107764010462,-0.16034950251883887,0.0,-0.031488758309732995,0.05134902502356978,0.054508769522023284
AJU -> REC,2024,4,2024-04-01,111,ATR,1,20629.891891891893,20965.0,52.13513513513514,5787.0,4441.772972972973,493036.8,0.24324324324324326,77933,702.0990990990991,243.24324324324326,2.8859109364820044,702.0990990990991,13.466908588214965,0.055363957529328184,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.6323529411764706,-0.03277197019270309,-0.16955373299865742,-0.1652664264838178,0.0,-0.03320106595821005,0.07961345702932598,0.05928223638507515
AJU -> REC,2024,5,2024-05-01,98,ATR,1,20326.69387755102,20899.5,51.183673469387756,5016.0,4359.820408163265,427262.39999999997,0.2653061224489796,68533,699.3163265306123,239.24489795918367,2.9245992067142597,699.3163265306123,13.662878787878787,0.057108339214028886,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.4411764705882353,-0.046987343670625514,-0.18470930488826204,-0.1806676092319394,0.0,-0.02024024379712796,0.09532397168440691,0.09265760575060661
AJU -> REC,2024,6,2024-06-01,79,ATR,1,20945.12658227848,21361.0,48.21518987341772,3809.0,4138.830379746835,326967.6,0.012658227848101266,55511,702.6708860759494,237.48101265822785,2.958161998903696,702.6708860759494,14.573641375689157,0.06136760666699234,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.16176470588235295,-0.017992259755666453,-0.23199346583918862,-0.2221978263893509,0.0,-0.008996490117131009,0.16833787383708057,0.17415044972851867
AJU -> REC,2024,7,2024-07-01,94,ATR,1,20104.23404255319,20758.5,50.712765957446805,4767.0,4331.848936170212,407193.8,0.1595744680851064,65194,693.5531914893617,238.4255319148936,2.9082694651751004,693.5531914893617,13.676106565974408,0.05736007572736009,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.38235294117647056,-0.05741732503183539,-0.19221026147695427,-0.18592423241266912,0.0,-0.02571081342339734,0.09638441455777186,0.09747409699728099
AJU -> REC,2024,8,2024-08-01,80,ATR,1,20602.4875,21301.0,56.35,4508.0,4797.655,383812.39999999997,0.5375,56232,702.9,238.6625,2.9440754077592097,702.9,12.47382431233363,0.05226553946402819,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.17647058823529413,-0.034056819193200354,-0.10241630669546439,-0.09838622392100656,0.0,-0.013715589771458328,0.0,0.0
AJU -> REC,2024,9,2024-09-01,74,ATR,1,20869.891891891893,21224.5,57.86486486486486,4282.0,4920.275675675676,364100.4,0.6351351351351351,51815,700.2027027027027,238.3918918918919,2.936779599998947,700.2027027027027,12.100653900046707,0.05075950278348485,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.08823529411764706,-0.021519621980205354,-0.07828643978751977,-0.07534236386410287,0.0,-0.016159732823978968,-0.0299162793176385,-0.02881509874359702
AJU -> REC,2024,10,2024-10-01,68,ATR,4,25013.529411764706,20954.5,64.7752100840336,4404.714285714285,5478.599579831933,372544.77142857143,0.6323529411764706,59599,876.4558823529412,237.49558823529412,3.692242800869007,876.4558823529412,13.530730061946617,0.056972553311353764,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.0,0.1727539290197088,0.03178655371435809,0.029582338621067177,0.0,0.23692535309323398,0.0847298890179141,0.09005960515465798
AJU -> REC,2024,11,2024-11-01,75,ATR,3,28964.173333333332,21302.0,65.80952380952381,4935.714285714285,5590.034285714286,419252.5714285714,0.6266666666666667,64184,855.7866666666666,234.44,3.64622317828857,855.7866666666666,13.00399421128799,0.05546832541924582,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,0.10294117647058823,0.3579790168075328,0.048261853337447244,0.05052404158988017,0.0,0.22150848021149208,0.04250259468783357,0.061279114079018496
AJU -> REC,2024,12,2024-12-01,48,ATR,2,21756.333333333332,21245.0,62.520833333333336,3001.0,5304.625,254622.0,0.9791666666666666,35108,731.4166666666666,238.42499999999998,3.0704919993014954,731.4166666666666,11.698767077640786,0.0490668641192861,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,-0.29411764705882354,0.020040993724325842,-0.004122795176385903,-0.003112358655836888,0.0,0.028634790624295192,-0.062134692239211434,-0.06120046549875536
AJU -> REC,2025,1,2025-01-01,42,ATR,3,28614.404761904763,21559.0,69.69047619047619,2927.0,5911.333333333333,248276.0,1.0,42788,1018.7619047619048,234.80714285714285,4.344599854441695,1018.7619047619048,14.618380594465323,0.06225696721397942,ATR,0,68.0,70.34782608695652,21328.881355932204,62.779661016949156,5321.186440677966,0.0,2.985016671891842,12.47382431233363,0.05226553946402819,-0.38235294117647056,0.3415801928096072,0.11008047927594357,0.11090513351382913,0.0,0.45546920905074106,0.17192452197769376,0.19116664349801346
