Route,Recommendation,Months,TotalFlights,AvgFlightsPctVsMedian,AvgTOWPctVsMedian,AvgPriorityScore
VCP -> BEL,Review larger aircraft,3,302,0.2905982905982906,-0.05617822101015907,37.73010339053071
REC -> FEN,Strong review for smaller aircraft,3,150,-0.6124031007751939,1.4013912703994869,37.707790875443855
FLN -> CNF,Review larger aircraft,1,53,0.43243243243243246,-0.022452997683515913,37.62162162162162
CWB -> CNF,Review larger aircraft,4,303,0.3526785714285714,-0.008812663718049197,37.38392857142858
CNF -> LEC,Strong review for larger aircraft,1,10,0.6666666666666666,0.0105270893544183,37.33333333333333
LEC -> CNF,Strong review for larger aircraft,1,10,0.6666666666666666,-0.0031410484031179427,37.33333333333333
CNF -> VDC,High-priority upgauge review,1,27,0.5,0.012292556179916998,37.13093575817075
VCP -> FLN,Review larger aircraft,3,274,0.30476190476190473,-0.022450339140727013,36.912006519875085
REC -> NSR,Strong review for larger aircraft,1,13,0.625,0.011664624719232174,36.75590984278783
VCP -> RVD,Review larger aircraft,1,37,0.48,-0.011959772161001806,36.40240199393219
MCZ -> CNF,Review larger aircraft,4,248,0.37777777777777777,0.00816438194672864,36.30727662342693
CNF -> GVR,Review larger aircraft,4,291,0.3472222222222222,0.007600060487670111,36.26088855379293
VCP -> VIX,Review larger aircraft,1,100,0.28205128205128205,-0.046807616855431465,36.1025641025641
BVB -> VCP,Current peak upgauge appears justified,1,5,0.6666666666666666,0.013979621319984224,36.00834774875738
VCP -> GEL,Strong review for larger aircraft,1,16,0.6,-0.018258876381712114,36.0
CNF -> IPN,Review larger aircraft,1,113,0.25555555555555554,-0.006810147899298077,35.869264573449755
FEN -> REC,Strong review for smaller aircraft,3,151,-0.6098191214470284,1.3742144070218334,35.82735585718713
CGH -> VCP,Strong review for larger aircraft,4,20,0.6666666666666666,-0.057674948367369104,35.72875725312461
GYN -> REC,Review larger aircraft,7,524,0.336734693877551,0.004363074959059421,35.713555327314104
VCP -> SSA,Review larger aircraft,1,115,0.25,0.0097930163914508,35.5
PNZ -> REC,Review larger aircraft,3,140,0.2962962962962963,-0.2576430661000013,35.48148148148148
VCP -> JDO,Strong review for larger aircraft,1,26,0.5294117647058824,0.005735846552197032,35.470588235294116
QNS -> VCP,Review larger aircraft,2,163,0.31451612903225806,1.1069704181077e-16,35.394010612767445
CNF -> UNA,Current peak upgauge appears justified,3,15,0.6666666666666666,0.24886503743644517,35.333333333333336
PLU -> VCP,Strong review for larger aircraft,1,5,0.6666666666666666,0.012620800134018723,35.33333333333333
BEL -> REC,Review larger aircraft,2,128,0.30612244897959184,-0.03311867166641138,35.30612244897959
PNZ -> VCP,Current peak upgauge appears justified,2,44,0.5172413793103448,0.10606775290639521,35.29991348260344
CNF -> BSB,Review larger aircraft,3,170,0.3821138211382114,-0.015314156613325853,35.19290801484504
GIG -> VCP,Efficient peak upgauge candidate,1,86,0.30303030303030304,0.07221591250749702,35.151515151515156
THE -> CNF,Strong review for larger aircraft,1,27,0.5,0.04046933710689797,35.1477490877832
SOD -> VCP,Maintain current assignment,5,8,0.6,-0.030363383104029713,35.139829327644506
VCP -> JTC,Review larger aircraft,2,106,0.39473684210526316,-0.015518823335559291,35.05239639508905
CNF -> NAT,Review larger aircraft,2,101,0.4027777777777778,0.0006385549531617669,34.681084387046354
REC -> BEL,Review larger aircraft,2,132,0.3469387755102041,-0.05136055080864417,34.3469387755102
CNF -> SMT,Strong review for larger aircraft,1,17,0.5454545454545454,-0.01769137373739882,34.28609079514524
SDU -> CNF,Review larger aircraft,1,103,0.25609756097560976,-0.0005910535007994676,34.26514830438723
PLU -> CNF,Current peak upgauge appears justified,3,9,0.5,0.1426518843562511,34.16534673461995
CNF -> IOS,Current peak upgauge appears justified,4,73,0.5208333333333333,0.133028497155632,34.098883885314294
CPV -> CNF,Strong review for larger aircraft,1,27,0.5,-0.00667955509579454,34.0
LDB -> VCP,Review larger aircraft,2,136,0.33333333333333337,-0.02238670673455649,33.66666666666667
REC -> THE,High-priority upgauge review,1,44,0.375,-0.09182284693480873,33.44678448000485
THE -> REC,Review larger aircraft,1,50,0.3888888888888889,-0.023587734959288672,33.44444444444444
GRU -> CNF,Review larger aircraft,2,124,0.34782608695652173,0.01954437789658132,33.391304347826086
CNF -> JPA,Current peak upgauge appears justified,1,28,0.47368421052631576,0.055874166976144925,33.304245207007035
VCP -> IOS,Review larger aircraft,1,32,0.45454545454545453,-0.017577448890394233,33.29303202689905
REC -> FEN,Review smaller aircraft,4,295,-0.42829457364341084,1.1383159045783013,33.054339650554084
CNF -> GRU,High-priority upgauge review,2,148,0.27586206896551724,-0.011267034976990754,33.05010370946151
CNF -> BEL,Review larger aircraft,2,156,0.3,-0.0038625966559637983,33.0
MAO -> REC,Review larger aircraft,1,36,0.44,-0.004720759657863564,33.0
RVD -> VCP,Review larger aircraft,1,36,0.44,-0.02276403819093304,33.0
VCP -> MDZ,Strong review for larger aircraft,1,11,0.5714285714285714,0.018680318959210202,32.9539897182994
REC -> JPA,Current peak upgauge appears justified,1,63,0.3125,0.06894685538711663,32.817374200552905
FOR -> CNF,Review larger aircraft,2,94,0.38235294117647056,-0.013292526122457004,32.77776862752668
REC -> BSB,Review larger aircraft,1,76,0.288135593220339,0.014493822212462178,32.716726722806925
EEA -> VCP,Strong review for larger aircraft,1,21,0.5,-0.04652412218152174,32.182601528611855
REC -> CPV,Review larger aircraft,5,276,0.3463414634146341,0.015328561364594642,31.986194858778582
CGB -> CNF,Current peak upgauge appears justified,1,53,0.358974358974359,0.0574085495190057,31.94871794871795
REC -> ASU,Maintain current assignment,5,14,0.4,-0.01860015073468995,31.83105314015408
THE -> REC,High-priority upgauge review,1,48,0.3333333333333333,-0.09493660389548587,31.704325299238032
VCP -> LDB,Review larger aircraft,3,201,0.3137254901960784,-0.04782239626206173,31.686274509803923
FEN -> REC,Review smaller aircraft,4,300,-0.41860465116279066,1.1083162708490146,31.652935636962873
PMW -> CNF,Review larger aircraft,3,66,0.375,-0.019793681960437442,31.61006030657727
VCP -> XAP,Review larger aircraft,1,48,0.37142857142857144,-0.005362229409017354,31.571428571428573
GIG -> VCP,Review larger aircraft,1,83,0.25757575757575757,-0.0024452172667091565,31.46966428324589
CNF -> FOR,Review larger aircraft,2,81,0.39655172413793105,0.003064604653211017,31.357813068165115
CNF -> CNF,Strong review for larger aircraft,2,6,0.5,-0.27554734307632006,31.0
VCP -> BPS,Review larger aircraft,4,200,0.35135135135135137,0.01764304564232093,30.948296833648715
VCP -> IGU,Review larger aircraft,2,119,0.3222222222222222,0.0017202975158459866,30.703714882382048
ARU -> VCP,Review larger aircraft,2,80,0.3793103448275862,-0.019726226424534237,30.2823700873874
XAP -> VCP,Review larger aircraft,1,57,0.32558139534883723,-0.05349023798541046,30.27906976744186
BEL -> CNF,Review larger aircraft,4,296,0.27586206896551724,-0.004382020027517343,30.11754165814859
GEL -> VCP,Strong review for larger aircraft,1,15,0.5,0.01880345275852103,30.0
QNS -> VCP,Current seasonal downgauge appears justified,1,11,-0.8225806451612904,-0.691709041651557,30.0
NAT -> CNF,Review larger aircraft,4,189,0.35,0.009245076159198113,29.955573945485796
CNF -> MCZ,Review larger aircraft,1,58,0.3181818181818182,0.010007516306756137,29.909090909090907
POA -> CNF,Review larger aircraft,4,198,0.33783783783783783,-0.014804326992119293,29.76952955512695
JTC -> VCP,Review larger aircraft,2,104,0.33333333333333337,-0.029445528939667336,29.666666666666668
SLZ -> REC,Review larger aircraft,1,52,0.3333333333333333,0.01716292615406083,29.666666666666664
REC -> PVH,Maintain current assignment,3,9,0.5,-0.0005525742037969869,29.662197126392012
SJP -> CNF,Review larger aircraft,4,212,0.325,-0.011726414001653827,29.632121497123784
CNF -> JPA,Review larger aircraft,2,54,0.42105263157894735,0.0012440074276940417,29.583141171503627
VCP -> CAC,Review larger aircraft,4,154,0.375,-0.07094293117500247,29.336553797465363
CAC -> VCP,Current peak upgauge appears justified,2,106,0.32499999999999996,0.030574837992352367,29.25
MVF -> REC,Review larger aircraft,2,59,0.40476190476190477,0.006618761661632338,29.24188164841936
REC -> REC,Strong review for smaller aircraft,4,4,-0.5,1.3273678829150635,29.164471928070093
CNF -> FLN,Current peak upgauge appears justified,1,34,0.36,0.10859627264920017,29.16224221715358
BSB -> REC,Review larger aircraft,2,145,0.27192982456140347,-0.0003416863163757717,29.096491228070175
CNF -> RAO,Review larger aircraft,2,107,0.32098765432098764,-0.03662231967089467,29.04938271604938
REC -> THE,Review larger aircraft,5,214,0.3375,-0.05021125837764258,28.822056555734065
VCP -> JPA,Review larger aircraft,3,96,0.3913043478260869,0.0011230317769265568,28.77950634765681
REC -> MVF,Review larger aircraft,2,59,0.40476190476190477,-0.015512444799646207,28.738095238095237
UDI -> REC,Review larger aircraft,1,8,0.3333333333333333,-0.08793081936006751,28.666666666666664
CNF -> BRA,Review larger aircraft,1,37,0.37037037037037035,-0.009444970217378622,28.51851851851852
VCP -> MCZ,Review larger aircraft,1,55,0.30952380952380953,-0.0606601925973241,28.476190476190474
CNF -> VDC,Review larger aircraft,2,51,0.41666666666666663,-0.013363360406580482,28.333333333333336
REC -> REC,High-priority upgauge review,1,3,0.5,-0.14434401892864412,28.276247339475077
NVT -> CNF,Current seasonal downgauge appears justified,1,1,-0.7777777777777778,-0.2645155720130658,28.25384591555573
JDO -> REC,Review larger aircraft,4,107,0.40789473684210525,-0.0374666650135314,28.14473684210526
VCP -> NAT,Review larger aircraft,4,142,0.3653846153846154,-0.004438715660159512,28.053605640350288
CNF -> NAT,Current peak upgauge appears justified,2,94,0.3055555555555556,0.06228884913910223,28.047235781203014
GRU -> VCP,Current peak upgauge appears justified,2,9,0.5,0.0840940920451607,28.03996743623287
BRA -> CNF,Review larger aircraft,2,71,0.3653846153846154,-0.008420434804397352,28.02882896497073
VCP -> CAW,Review larger aircraft,2,66,0.375,0.0044175767758295546,27.889057882153857
IZA -> VCP,Review larger aircraft,5,190,0.35714285714285715,-0.013812818973683813,27.86500020706287
CAW -> VCP,Review larger aircraft,2,66,0.375,-0.008192853593733448,27.75
REC -> VIX,Review larger aircraft,1,33,0.375,-0.009434708157403536,27.75
VCP -> JTC,Current peak upgauge appears justified,1,49,0.2894736842105263,0.055749086615714545,27.736129777129424
THE -> CNF,Review larger aircraft,6,146,0.35185185185185186,-0.008011558406237594,27.589774318588642
VCP -> JDO,Review larger aircraft,4,96,0.4117647058823529,-0.025383505831561126,27.588235294117645
ROO -> VCP,Review larger aircraft,1,24,0.4117647058823529,0.016588064337121514,27.588235294117645
UBA -> VCP,Strong review for smaller aircraft,1,2,-0.9111111111111111,0.5452261807659761,27.55618694280348
IOS -> CNF,Current peak upgauge appears justified,2,90,0.3235294117647059,0.027591074305477747,27.408001469189184
VDC -> CNF,Review larger aircraft,6,219,0.35185185185185186,-0.007040539068841829,27.25731040288446
JDO -> VCP,Review larger aircraft,6,159,0.3947368421052631,-0.029851709579080194,27.236842105263154
CNF -> SJP,Review larger aircraft,2,106,0.29268292682926833,-0.0017186714564517182,27.195078729209385
GNM -> CNF,Review larger aircraft,2,60,0.36363636363636365,0.011373958644734394,27.133920858747494
JDO -> REC,Maintain current assignment,7,118,-0.11278195488721805,0.4148356064667489,27.09399664976431
JJG -> VCP,Review larger aircraft,1,29,0.38095238095238093,0.0,27.047619047619047
OPS -> VCP,Review larger aircraft,1,29,0.38095238095238093,-0.005573341386885931,27.047619047619047
CNF -> FLN,Review larger aircraft,1,34,0.36,-0.01731437833804012,27.0
JJG -> VCP,High-priority upgauge review,1,28,0.3333333333333333,0.0009279521983251937,26.8490427408191
CNF -> CGB,Current peak upgauge appears justified,3,137,0.30476190476190473,0.05816677499731963,26.844696635898657
CNF -> IMP,Review larger aircraft,6,127,0.41111111111111115,0.016528312008487565,26.839506322897993
BPS -> VCP,Review larger aircraft,2,103,0.2875,0.02700067517872257,26.82003306788976
JDO -> VCP,Current peak upgauge appears justified,3,77,0.3508771929824561,0.11627827029525639,26.80656630862403
GEL -> VCP,High-priority upgauge review,1,14,0.4,0.0,26.77495006338977
UNA -> CNF,Current peak upgauge appears justified,4,18,0.5,0.2911461699614433,26.658997703643124
VCP -> ROO,Current peak upgauge appears justified,1,13,0.4444444444444444,0.014509225115734914,26.552519917053655
VCP -> IZA,Review larger aircraft,4,149,0.33035714285714285,-0.0002500745327020104,26.38146047098156
REC -> MVD,Review larger aircraft,2,18,0.2857142857142857,-0.07651152139898926,26.285714285714285
MVD -> REC,Review larger aircraft,1,9,0.2857142857142857,-0.07494616857710948,26.285714285714285
IMP -> CNF,Review larger aircraft,6,142,0.39215686274509803,0.014795760479650059,26.274509803921564
AJU -> VCP,Review larger aircraft,3,90,0.3636363636363636,0.0017414235825410445,26.25124392063674
UBA -> CNF,Review larger aircraft,4,135,0.35,-0.01753714572064674,26.25
VCP -> ROO,Review larger aircraft,1,13,0.4444444444444444,-0.08570402729376272,26.22222222222222
REC -> JDO,Strong review for smaller aircraft,3,18,-0.7391304347826088,0.7250248501036293,26.157115494778964
CPV -> REC,High-priority upgauge review,1,53,0.2619047619047619,0.04011697008778122,26.125640214017736
IZA -> CNF,Review larger aircraft,2,42,0.4,-0.0006095868548510274,26.07006374579073
CNF -> IZA,Review larger aircraft,2,42,0.4,-0.00996658348359834,26.0
CNF -> IGU,Strong review for larger aircraft,2,6,0.5,0.02425578150658711,26.0
CNF -> PLU,Strong review for larger aircraft,1,3,0.5,0.0,26.0
CNF -> THE,Review larger aircraft,5,96,0.3714285714285714,-0.02404944567446534,25.969490565149698
CNF -> CWB,Review larger aircraft,2,91,0.3,-0.014737076150605623,25.73901465412529
VCP -> PNZ,Review larger aircraft,2,47,0.38235294117647056,-0.04680930496405651,25.61764705882353
VCP -> CAC,Current peak upgauge appears justified,2,74,0.32142857142857145,0.031069389758231307,25.615636959099362
VCP -> PMG,High-priority upgauge review,2,30,0.36363636363636365,0.007671034759070853,25.559995001703218
CPV -> REC,Review larger aircraft,3,161,0.2777777777777778,0.011403348201679833,25.555555555555554
RAO -> CNF,Review larger aircraft,3,154,0.2833333333333334,-0.047862524887378306,25.5
CNF -> CFB,Review larger aircraft,4,104,0.3684210526315789,-0.024616320213364743,25.421052631578945
PMW -> VCP,Current peak upgauge appears justified,1,28,0.3333333333333333,0.074992631392966,25.20676214071257
VCP -> PFB,Review larger aircraft,2,59,0.34090909090909094,0.021514990872797797,25.14495954507694
VCP -> PMW,Review larger aircraft,2,54,0.35,0.026918560437226402,24.903893943758042
AAX -> CNF,Review larger aircraft,2,20,0.42857142857142855,0.007538328807178998,24.891697395108864
NAT -> VCP,Review larger aircraft,3,107,0.32098765432098764,0.011584548400443031,24.814731601823684
CAC -> VCP,Efficient peak upgauge candidate,1,51,0.275,0.05763385042445753,24.75
VCP -> THE,Review larger aircraft,2,59,0.34090909090909094,0.011963325415247727,24.723345285989204
CNF -> AJU,Review larger aircraft,8,175,0.3671875,0.01580263682728586,24.652405888514988
PLU -> VCP,Current peak upgauge appears justified,1,4,0.3333333333333333,0.10861803599660765,24.585681780017214
VCP -> LDB,Review smaller aircraft,2,75,-0.2647058823529412,0.5030538173886404,24.53962012865527
EEA -> VCP,Review larger aircraft,3,58,0.38095238095238093,-0.03343165226451098,24.38095238095238
VCP -> PTO,Review larger aircraft,1,18,0.38461538461538464,-0.00044163635203260166,24.230769230769234
CAC -> VCP,Review larger aircraft,1,50,0.25,-0.014499296500520698,24.211166826910308
VCP -> JPR,High-priority upgauge review,1,7,0.4,0.006721872606634149,24.145278572627447
PTO -> VCP,Review larger aircraft,2,38,0.3571428571428571,-0.007342638125851153,24.074739898997592
CNF -> UBA,Review larger aircraft,1,33,0.32,-0.010535072857546431,24.0
VCP -> GEL,Review larger aircraft,2,28,0.4,-0.0017377336911237422,24.0
CPV -> CNF,Review larger aircraft,3,73,0.35185185185185186,-0.016981369515018885,23.925925925925924
VCP -> JDO,Current peak upgauge appears justified,2,45,0.3235294117647059,0.052997631098664566,23.834131656542194
VCP -> CXJ,Review larger aircraft,1,29,0.3181818181818182,0.043761852045965596,23.799418545749603
VCP -> PDP,Maintain current assignment,4,14,0.16666666666666666,0.0022415987506316185,23.736855313974473
CUR -> CNF,Review larger aircraft,2,21,0.3125,-0.014340116803992449,23.694807382042708
VCP -> MGF,Review smaller aircraft,4,172,-0.36764705882352944,0.5626732973968298,23.687257259932544
ROO -> VCP,Current peak upgauge appears justified,1,23,0.35294117647058826,0.03863093000359695,23.647058823529413
CGH -> VCP,Efficient peak upgauge candidate,3,13,0.4444444444444444,0.07970172014247619,23.555555555555554
REC -> SLZ,Review larger aircraft,1,50,0.25,0.010916708808290227,23.331578673671423
MVD -> REC,Current peak upgauge appears justified,1,9,0.2857142857142857,0.17713516039473334,23.315941194115148
JPA -> VCP,Review larger aircraft,2,58,0.3181818181818182,-0.0010324700716339958,23.263395375453086
CNF -> CUR,Review larger aircraft,2,25,0.38888888888888884,0.005426051282950217,23.177498360274107
JPA -> CNF,Review larger aircraft,5,145,0.3181818181818182,0.0072114850121991324,23.156955592211837
CNF -> GNM,Review larger aircraft,3,87,0.3181818181818182,0.0029813059252232856,23.073375278917876
SLZ -> CNF,Review larger aircraft,3,87,0.3181818181818182,-0.016271480820210307,22.982407284289724
CNF -> PVH,Review larger aircraft,1,29,0.3181818181818182,0.0015780051035766648,22.909090909090907
BRC -> VCP,Review larger aircraft,1,19,0.35714285714285715,-0.006411884579853731,22.857142857142858
CNF -> JJD,Review larger aircraft,2,14,0.4,0.0012156142222583353,22.757175712779887
VCP -> OAL,Review larger aircraft,2,14,0.4,-0.0040672383947304375,22.721508840843075
CNF -> SMT,High-priority upgauge review,1,14,0.2727272727272727,-0.02896571436644324,22.667212889291314
CNF -> VDC,Current peak upgauge appears justified,1,24,0.3333333333333333,0.054890973791951424,22.666666666666664
REC -> RAO,Review larger aircraft,7,87,0.38095238095238093,-0.014032287683540387,22.571416583321856
REC -> NVT,Maintain current assignment,3,14,0.16666666666666666,-0.0026527937591247336,22.540851271290435
CNF -> MAB,Current peak upgauge appears justified,2,50,0.25,0.17998424895649334,22.396051804872165
NSR -> REC,Review larger aircraft,2,14,0.4,-0.021745876486034793,22.32433397579463
PMG -> VCP,Review larger aircraft,5,73,0.32727272727272727,-0.11438167702250165,22.320369698267434
PHB -> CNF,Current peak upgauge appears justified,1,8,0.3333333333333333,0.07992958843505624,22.24875675760328
RAO -> REC,Review larger aircraft,6,74,0.3703703703703704,-0.00038660181858266897,22.20307209320663
PGZ -> VCP,Review larger aircraft,1,15,0.36363636363636365,-0.00017424638438746058,22.181818181818183
VCP -> PGZ,Review larger aircraft,1,15,0.36363636363636365,-0.01383165979917583,22.181818181818183
CFB -> CNF,Review larger aircraft,3,79,0.31666666666666665,-0.057421292341357344,22.166666666666668
RAO -> CNF,Strong review for smaller aircraft,3,19,-0.8416666666666667,0.7774007854177317,22.09588191376628
UBA -> VCP,Review larger aircraft,1,29,0.28888888888888886,0.009812828536598798,22.069427016422466
IGU -> REC,Review larger aircraft,1,7,0.4,-0.08330849922517583,22.0
REC -> MVD,Current peak upgauge appears justified,3,27,0.2857142857142857,0.17864999493485537,21.889639677384626
VCP -> PMG,Review larger aircraft,3,43,0.30303030303030304,-0.20732232569704356,21.818181818181817
TJL -> VCP,Review larger aircraft,2,50,0.3157894736842105,-0.011472483610714648,21.789473684210524
VCP -> SLZ,Review larger aircraft,2,57,0.2954545454545454,0.023802615032849757,21.76584732699075
STM -> CNF,Current peak upgauge appears justified,1,10,0.3333333333333333,0.06876421601893584,21.742946949359947
PET -> VCP,Review larger aircraft,2,18,0.38461538461538464,-0.005171932064231976,21.730769230769234
VCP -> UBA,Review larger aircraft,1,28,0.3023255813953488,-0.008823877927792071,21.6726961366029
VCP -> EEA,Review larger aircraft,4,80,0.3333333333333333,-0.03496384801440163,21.666666666666664
REC -> MAO,Review larger aircraft,1,31,0.2916666666666667,-0.02013314607704773,21.583333333333336
AJU -> CNF,Review larger aircraft,3,93,0.2916666666666667,-0.025017954982135885,21.583333333333332
CNF -> UNA,High-priority upgauge review,1,4,0.3333333333333333,0.0013661698556074204,21.564367429594313
SJP -> REC,Review larger aircraft,7,86,0.36507936507936506,0.0026338713567896923,21.545549189156777
CNF -> SLZ,Review larger aircraft,2,57,0.2954545454545454,-0.0007121147240961873,21.27272727272727
UNA -> CNF,High-priority upgauge review,1,4,0.3333333333333333,0.016197151708306403,21.096710494244018
CNF -> PMW,Review larger aircraft,5,78,0.3,-0.026207539030591143,21.090010087406124
PLU -> VCP,Strong review for smaller aircraft,3,3,-0.6666666666666666,0.6272253574706746,21.080138425504327
JJD -> CNF,Current peak upgauge appears justified,1,13,0.3,0.07141742333744237,21.057988003182952
VCP -> MGF,Strong review for smaller aircraft,1,17,-0.75,0.4133169384806684,21.025599239861492
MAO -> CNF,Review larger aircraft,1,32,0.28,-0.02570426651900342,21.0
PHB -> CNF,High-priority upgauge review,1,8,0.3333333333333333,0.04506262267501636,20.937656770923155
REC -> THE,Current peak upgauge appears justified,1,40,0.25,0.11915103972944954,20.82761801203653
VCP -> PET,Review larger aircraft,4,38,0.3571428571428571,-0.0014128530423142777,20.72295907610686
CNF -> PMW,Efficient peak upgauge candidate,1,16,0.3333333333333333,0.0769559896239663,20.666666666666664
THE -> CNF,Current peak upgauge appears justified,1,23,0.2777777777777778,0.05035583419154434,20.58767307004107
CXJ -> VCP,Review larger aircraft,3,81,0.2857142857142857,0.010907660770428427,20.503225760530118
REC -> NSR,Review larger aircraft,4,43,0.34375,-0.01647350208570343,20.40874882941011
RBR -> CNF,Review larger aircraft,1,27,0.2857142857142857,-0.0125567511751891,20.286358243982022
VCP -> JJG,Review larger aircraft,1,27,0.2857142857142857,-0.028546095995750993,20.285714285714285
REC -> JTC,Maintain current assignment,7,16,0.14285714285714285,-0.031804733727810654,20.218491279414486
CNF -> CNF,Strong review for smaller aircraft,3,3,-0.5,0.47828359183978203,20.179497411583263
CMG -> VCP,Review larger aircraft,1,17,0.3076923076923077,-0.009903378392098098,20.130028637888678
VCP -> MGF,Maintain current assignment,15,1040,0.019607843137254898,0.19832223320533146,20.029188430078264
VCP -> QNS,Current seasonal downgauge appears justified,2,53,-0.5619834710743802,-0.4351036472657231,20.0
VCP -> CMG,Review larger aircraft,1,10,0.3333333333333333,-0.017126441869587998,19.910559413539854
IMP -> CNF,Current peak upgauge appears justified,1,22,0.29411764705882354,0.07036847857190984,19.705882352941178
THE -> VCP,Review larger aircraft,1,28,0.2727272727272727,0.007294597633866367,19.636363636363633
VCP -> ARU,Review larger aircraft,1,35,0.25,-0.013052156518129592,19.5
VCP -> CWB,Maintain current assignment,15,1819,0.04540229885057471,-0.005853506867045099,19.44557386845616
MGF -> VCP,Review smaller aircraft,4,186,-0.3161764705882353,0.4728080639828183,19.413133104583515
POJ -> CNF,Review larger aircraft,4,63,0.3125,-0.003982685775826316,19.405266482956485
CNF -> AAX,Review larger aircraft,2,34,0.3076923076923077,-0.015561127300592979,19.384615384615387
SLZ -> VCP,Review larger aircraft,1,29,0.2608695652173913,0.015238363932706547,19.217402460202617
VCP -> SOD,Maintain current assignment,3,4,0.3333333333333333,0.007172386312696121,19.203640689321826
REC -> UDI,Review larger aircraft,3,24,0.3333333333333333,-0.017589689753717015,19.105046396848405
CNF -> LEC,Review larger aircraft,3,24,0.3333333333333333,0.009138988102206019,18.925436049832747
VCP -> TJL,Review larger aircraft,2,48,0.2631578947368421,-0.004717309324687252,18.81250341248555
NVT -> CNF,Review larger aircraft,1,6,0.3333333333333333,-0.046118868205081466,18.795892437085783
CNF -> POJ,Review larger aircraft,1,13,0.3,0.017735073235118626,18.7735301234261
MGF -> VCP,Maintain current assignment,15,1050,0.029411764705882356,0.1306264056627895,18.7493187703879
LEC -> CNF,Review larger aircraft,4,32,0.3333333333333333,-0.04608986010759031,18.693327811631917
VCP -> GRU,Review larger aircraft,2,10,0.25,-0.2152837623972282,18.5
VCP -> VCP,Review larger aircraft,2,10,0.25,-0.15282082998330132,18.5
AFL -> VCP,Review larger aircraft,2,26,0.3,0.0142124698285688,18.265002016557546
VCP -> GRU,Current peak upgauge appears justified,3,16,0.3333333333333333,0.13737644614958325,18.013084406859537
REC -> SJP,Review larger aircraft,2,26,0.3,-0.02265089160169244,18.0
REC -> FOR,Current seasonal downgauge appears justified,2,152,-0.2897196261682243,-0.08058233511951757,17.95467605683458
CNF -> UNA,Review larger aircraft,5,20,0.3333333333333333,-0.02088895509806634,17.948099320530773
VCP -> BVB,Review larger aircraft,2,8,0.3333333333333333,0.003663955088238177,17.942792134371437
CNF -> STM,Review larger aircraft,1,9,0.2857142857142857,0.028043142731316764,17.84745954907107
UNA -> CNF,Review larger aircraft,3,12,0.3333333333333333,-0.05794646637990595,17.689687716908228
BVB -> VCP,Review larger aircraft,3,12,0.3333333333333333,-0.00388612910674729,17.666666666666664
PLU -> VCP,Review larger aircraft,3,12,0.3333333333333333,-0.17530634111270493,17.666666666666664
GRU -> VCP,Review larger aircraft,2,8,0.3333333333333333,-0.09121024734982332,17.666666666666664
CAU -> REC,Review larger aircraft,1,4,0.3333333333333333,0.021754421221864877,17.666666666666664
REC -> CAU,Review larger aircraft,1,4,0.3333333333333333,0.0,17.666666666666664
SMT -> CNF,Current seasonal downgauge appears justified,1,1,-0.9473684210526315,-0.053308765130095005,17.51941998612561
AAX -> CNF,Current peak upgauge appears justified,1,9,0.2857142857142857,0.060314092728476106,17.379236701804714
CNF -> IOS,Review larger aircraft,3,46,0.27777777777777773,-0.07107073723870218,17.22222222222222
SDU -> VCP,Maintain current assignment,19,2865,-0.04563624250499667,0.02713033600194434,17.03191625900092
CNF -> SMT,Current seasonal downgauge appears justified,1,1,-0.9090909090909091,-0.11136423036442104,17.010425855616255
ASU -> REC,Maintain current assignment,5,11,0.1,-0.01812312771290578,16.813303218291377
JPR -> VCP,Current peak upgauge appears justified,1,9,0.2857142857142857,0.05061011034032459,16.810990587917825
JPR -> VCP,Review larger aircraft,1,9,0.2857142857142857,0.04476089452950209,16.800317788241443
CNF -> IGU,Current seasonal downgauge appears justified,1,1,-0.5,-0.12205059821461643,16.766120701855858
VCP -> AFL,Review larger aircraft,1,9,0.2857142857142857,0.0004923506343404169,16.553105895406617
PDP -> VCP,High-priority upgauge review,1,5,0.25,0.001998292284169147,16.53300520233692
PMW -> CNF,Efficient peak upgauge candidate,1,20,0.25,0.05150685661568766,16.5
CNF -> CLV,Review larger aircraft,1,9,0.2857142857142857,0.007593434579127746,16.495900606750176
CLV -> CNF,Review larger aircraft,1,9,0.2857142857142857,-0.02214084536812454,16.285714285714285
VCP -> MDZ,Review larger aircraft,1,9,0.2857142857142857,-0.018680318959209987,16.285714285714285
LDB -> VCP,Maintain current assignment,15,739,-0.03398692810457516,0.20351698658711218,16.195309797797766
VCP -> REC,Maintain current assignment,22,2997,0.009090909090909094,-0.0009102985807872176,16.173566127991407
VCP -> CGH,High-priority upgauge review,3,15,0.25,-0.03625259511961031,16.091701038480533
VCP -> NVT,Current seasonal downgauge appears justified,1,34,-0.4426229508196721,-0.06322010358496576,15.73082082226215
VCP -> CLV,Maintain current assignment,2,9,0.0,0.0,15.687968041123447
REC -> SSA,Maintain current assignment,18,1753,0.025146198830409357,-0.020223239542578514,15.497349844299187
VCP -> CGH,Current peak upgauge appears justified,1,5,0.25,0.08625332540452564,15.495988000145505
REC -> SSA,Current seasonal downgauge appears justified,1,67,-0.29473684210526313,-0.041911078096236475,15.46403791035781
VCP -> VDC,Maintain current assignment,2,2,0.0,0.0,15.445742159132246
JTC -> REC,Maintain current assignment,7,19,-0.09523809523809523,-0.022937038589547126,15.354229542727646
JTC -> CNF,Maintain current assignment,3,3,0.0,0.3362258475066528,15.237781168663005
