Route,MonthStart,Flights,AvgTOW_kg,MedianTOW_kg,PrimaryAircraft,TowRegime
GNM -> CNF,2024-03-01,22,20108.5,19995.0,ATR,ATR
GNM -> CNF,2024-04-01,24,19990.875,19875.5,ATR,ATR
GNM -> CNF,2024-05-01,22,20419.68181818182,20217.0,ATR,ATR
GNM -> CNF,2024-06-01,24,20990.041666666668,21495.0,ATR,ATR
GNM -> CNF,2024-07-01,21,21676.809523809523,21848.0,ATR,ATR
GNM -> CNF,2024-08-01,18,21587.666666666668,21803.5,ATR,ATR
GNM -> CNF,2024-09-01,15,20503.8,20451.0,ATR,ATR
GNM -> CNF,2024-10-01,17,21094.235294117647,21422.0,ATR,ATR
GNM -> CNF,2024-11-01,15,21147.2,21674.0,ATR,ATR
GNM -> CNF,2024-12-01,20,19729.25,19430.5,ATR,ATR
GNM -> CNF,2025-01-01,21,21156.95238095238,21412.0,ATR,ATR
GNM -> CNF,2025-02-01,22,20262.454545454544,20364.0,ATR,ATR
GNM -> CNF,2025-03-01,20,20637.8,20773.0,ATR,ATR
GNM -> CNF,2025-04-01,22,20545.954545454544,20882.5,ATR,ATR
GNM -> CNF,2025-05-01,23,20553.91304347826,20613.0,ATR,ATR
GNM -> CNF,2025-06-01,20,20589.8,20590.5,ATR,ATR
GNM -> CNF,2025-07-01,30,20840.933333333334,20908.5,ATR,ATR
GNM -> CNF,2025-08-01,30,20759.2,20799.5,ATR,ATR
GNM -> CNF,2025-09-01,27,20566.14814814815,20534.0,ATR,ATR
GNM -> CNF,2025-10-01,27,20148.777777777777,20204.0,ATR,ATR
GNM -> CNF,2025-11-01,10,19629.3,19738.5,ATR,ATR
GPB -> VCP,2024-01-01,11,20753.909090909092,20971.0,ATR,ATR
GPB -> VCP,2024-02-01,14,19347.428571428572,18861.5,ATR,ATR
GPB -> VCP,2024-03-01,16,19909.4375,20207.0,ATR,ATR
GPB -> VCP,2024-04-01,16,20649.25,20670.0,ATR,ATR
GPB -> VCP,2024-05-01,15,20674.533333333333,20730.0,ATR,ATR
GPB -> VCP,2024-06-01,16,20170.5625,20293.5,ATR,ATR
GPB -> VCP,2024-07-01,17,20035.352941176472,19895.0,ATR,ATR
GPB -> VCP,2024-08-01,16,19369.0,19461.5,ATR,ATR
GPB -> VCP,2024-09-01,17,18874.58823529412,18665.0,ATR,Outside Normal Regimes
GPB -> VCP,2024-10-01,9,19590.88888888889,19266.0,ATR,ATR
GPB -> VCP,2024-11-01,12,19712.916666666668,20006.5,ATR,ATR
GPB -> VCP,2024-12-01,10,20137.8,20212.0,ATR,ATR
GPB -> VCP,2025-01-01,10,20019.3,20001.0,ATR,ATR
GPB -> VCP,2025-02-01,8,19264.5,19487.5,ATR,ATR
GPB -> VCP,2025-03-01,3,18772.333333333332,18921.0,ATR,Outside Normal Regimes
GRU -> CNF,2024-01-01,31,53438.41935483871,54245.0,E2,E2
GRU -> CNF,2024-02-01,27,49514.555555555555,49513.0,E2,E2
GRU -> CNF,2024-03-01,19,51392.47368421053,50238.0,E2,E2
GRU -> CNF,2024-04-01,28,50124.607142857145,50963.0,E2,E2
GRU -> CNF,2024-05-01,38,48181.44736842105,45678.0,E1,Outside Normal Regimes
GRU -> CNF,2024-06-01,59,51669.0,52708.0,A320,E2
GRU -> CNF,2024-07-01,56,50707.57142857143,51651.5,E1,E2
GRU -> CNF,2024-08-01,65,53688.67692307692,53645.0,A320,E2
GRU -> CNF,2024-09-01,61,54990.44262295082,57076.0,A320,E2
GRU -> CNF,2024-10-01,79,57911.26582278481,60614.0,A320,Outside Normal Regimes
GRU -> CNF,2024-11-01,84,55719.42857142857,60868.0,A320,Outside Normal Regimes
GRU -> CNF,2024-12-01,68,53791.42647058824,50840.0,E1,E2
GRU -> CNF,2025-01-01,74,50567.85135135135,46173.5,E1,E2
GRU -> CNF,2025-02-01,66,53965.181818181816,56343.5,A320,E2
GRU -> CNF,2025-03-01,46,51859.739130434784,50145.5,E1,E2
GRU -> CNF,2025-04-01,35,48113.514285714286,46710.0,E1,Outside Normal Regimes
GRU -> CNF,2025-05-01,28,49834.03571428572,50995.5,E2,E2
GRU -> CNF,2025-06-01,48,50089.5,49504.0,E2,E2
GRU -> CNF,2025-07-01,81,53914.79012345679,52415.0,A320,E2
GRU -> CNF,2025-08-01,37,51034.37837837838,51676.0,E2,E2
GRU -> CNF,2025-09-01,44,52267.75,52246.0,E2,E2
GRU -> CNF,2025-10-01,34,52593.35294117647,53171.0,E2,E2
GRU -> CNF,2025-11-01,16,48553.125,46146.0,E1,Outside Normal Regimes
GRU -> REC,2024-01-01,127,75210.75590551182,77024.0,A321,A321
GRU -> REC,2024-02-01,134,72983.92537313433,72515.5,A321,A321
GRU -> REC,2024-03-01,121,73088.61157024793,72615.0,A321,A321
GRU -> REC,2024-04-01,153,72857.03921568628,72362.0,A321,A321
GRU -> REC,2024-05-01,154,74482.98051948052,76301.0,A321,A321
GRU -> REC,2024-06-01,156,77724.81410256411,79966.5,A321,A321
GRU -> REC,2024-07-01,163,74961.7791411043,76417.0,A321,A321
GRU -> REC,2024-08-01,166,72184.24096385542,71633.5,A321,Outside Normal Regimes
GRU -> REC,2024-09-01,173,74638.94797687861,75915.0,A321,A321
GRU -> REC,2024-10-01,136,75860.54411764706,78245.0,A321,A321
GRU -> REC,2024-11-01,119,75269.33613445378,76828.0,A321,A321
GRU -> REC,2024-12-01,149,75404.28859060403,78170.0,A321,A321
GRU -> REC,2025-01-01,157,70748.28025477707,71833.0,A321,A320
GRU -> REC,2025-02-01,131,74351.34351145038,75426.0,A321,A321
GRU -> REC,2025-03-01,130,72292.06153846154,73817.5,A321,Outside Normal Regimes
GRU -> REC,2025-04-01,100,72909.61,74124.0,A321,A321
GRU -> REC,2025-05-01,133,73171.24812030075,74739.0,A321,A321
GRU -> REC,2025-06-01,145,76703.72413793103,78479.0,A321,A321
GRU -> REC,2025-07-01,164,77587.89024390244,78853.5,A321,A321
GRU -> REC,2025-08-01,160,75447.59375,76676.5,A321,A321
GRU -> REC,2025-09-01,156,77021.02564102564,79116.5,A321,A321
GRU -> REC,2025-10-01,141,77481.21276595745,79377.0,A321,A321
GRU -> REC,2025-11-01,56,75715.0,78626.0,A321,A321
GRU -> VCP,2024-01-01,2,41850.5,41850.5,A320,E1
GRU -> VCP,2024-02-01,4,40638.5,48787.0,A320,Outside Normal Regimes
GRU -> VCP,2024-03-01,6,47873.333333333336,52573.0,A320,Outside Normal Regimes
GRU -> VCP,2024-04-01,3,47030.333333333336,51743.0,A320,Outside Normal Regimes
GRU -> VCP,2024-05-01,4,38310.0,34705.0,E1,Outside Normal Regimes
GRU -> VCP,2024-06-01,5,42251.4,48714.0,A320,E1
GRU -> VCP,2024-07-01,3,38890.0,48619.0,A320,Outside Normal Regimes
GRU -> VCP,2024-08-01,6,45380.666666666664,49105.0,A320,E1
GRU -> VCP,2024-09-01,6,46608.666666666664,46176.5,A320,Outside Normal Regimes
GRU -> VCP,2024-10-01,2,49255.0,49255.0,A320,E2
GRU -> VCP,2024-11-01,1,48532.0,48532.0,A320,Outside Normal Regimes
GRU -> VCP,2024-12-01,6,43657.833333333336,45506.5,A320,E1
GRU -> VCP,2025-02-01,4,51408.75,49326.0,A320,E2
GRU -> VCP,2025-03-01,3,46412.0,49665.0,A320,Outside Normal Regimes
GRU -> VCP,2025-04-01,3,41099.333333333336,40490.0,A320,E1
GRU -> VCP,2025-05-01,5,49221.2,49615.0,A320,E2
GRU -> VCP,2025-06-01,2,59118.0,59118.0,A320,Outside Normal Regimes
GRU -> VCP,2025-07-01,4,43719.0,42265.5,E1,E1
GRU -> VCP,2025-08-01,1,47702.0,47702.0,A320,Outside Normal Regimes
GRU -> VCP,2025-10-01,2,48392.0,48392.0,A321,Outside Normal Regimes
GRU -> VCP,2025-11-01,3,46122.0,41295.0,E2,E1
GVR -> CNF,2024-01-01,44,20172.840909090908,20314.0,ATR,ATR
GVR -> CNF,2024-02-01,47,20249.340425531915,20111.0,ATR,ATR
GVR -> CNF,2024-03-01,51,20695.607843137255,20983.0,ATR,ATR
GVR -> CNF,2024-04-01,66,20862.5,20982.5,ATR,ATR
GVR -> CNF,2024-05-01,74,20706.743243243243,20971.0,ATR,ATR
GVR -> CNF,2024-06-01,47,20975.59574468085,21196.0,ATR,ATR
GVR -> CNF,2024-07-01,61,20957.639344262294,21139.0,ATR,ATR
GVR -> CNF,2024-08-01,52,20088.923076923078,20034.0,ATR,ATR
GVR -> CNF,2024-09-01,43,19165.53488372093,19157.0,ATR,ATR
GVR -> CNF,2024-10-01,63,19802.84126984127,20012.0,ATR,ATR
GVR -> CNF,2024-11-01,51,19701.960784313724,19719.0,ATR,ATR
GVR -> CNF,2024-12-01,49,19531.020408163266,19482.0,ATR,ATR
GVR -> CNF,2025-01-01,57,19018.491228070176,18802.0,ATR,ATR
GVR -> CNF,2025-02-01,40,20672.15,20882.5,ATR,ATR
GVR -> CNF,2025-03-01,56,20516.0,20846.0,ATR,ATR
GVR -> CNF,2025-04-01,53,20541.33962264151,20683.0,ATR,ATR
GVR -> CNF,2025-05-01,61,20175.22950819672,20343.0,ATR,ATR
GVR -> CNF,2025-06-01,50,20655.3,20780.0,ATR,ATR
GVR -> CNF,2025-07-01,67,20914.611940298506,21051.0,ATR,ATR
GVR -> CNF,2025-08-01,76,20766.302631578947,20991.0,ATR,ATR
GVR -> CNF,2025-09-01,75,20302.106666666667,20282.0,ATR,ATR
GVR -> CNF,2025-10-01,64,20287.625,20529.5,ATR,ATR
GVR -> CNF,2025-11-01,22,20034.409090909092,20106.5,ATR,ATR
GYN -> CNF,2024-01-01,50,52110.4,52779.0,E2,E2
GYN -> CNF,2024-02-01,57,50198.43859649123,50274.0,E2,E2
GYN -> CNF,2024-03-01,57,52409.21052631579,52836.0,E2,E2
GYN -> CNF,2024-04-01,65,50666.307692307695,52126.0,E2,E2
GYN -> CNF,2024-05-01,71,49894.957746478874,52325.0,E2,E2
GYN -> CNF,2024-06-01,83,51761.096385542165,52727.0,E2,E2
GYN -> CNF,2024-07-01,88,50127.181818181816,50486.5,E2,E2
GYN -> CNF,2024-08-01,97,50830.865979381444,51383.0,E2,E2
GYN -> CNF,2024-09-01,111,50177.48648648649,51694.0,E2,E2
GYN -> CNF,2024-10-01,116,47757.1724137931,50041.0,E2,Outside Normal Regimes
GYN -> CNF,2024-11-01,86,49405.83720930233,49672.0,E2,E2
GYN -> CNF,2024-12-01,84,50095.97619047619,51850.5,E2,E2
GYN -> CNF,2025-01-01,89,46440.89887640449,45828.0,E2,Outside Normal Regimes
GYN -> CNF,2025-02-01,92,49932.565217391304,50569.5,E2,E2
GYN -> CNF,2025-03-01,88,49630.693181818184,50689.0,E2,E2
GYN -> CNF,2025-04-01,98,50790.602040816324,51718.5,E2,E2
GYN -> CNF,2025-05-01,96,49856.291666666664,51126.5,E2,E2
GYN -> CNF,2025-06-01,90,51774.76666666667,51828.0,E2,E2
GYN -> CNF,2025-07-01,88,51870.556818181816,52249.0,E2,E2
GYN -> CNF,2025-08-01,92,49371.315217391304,50705.5,E2,E2
GYN -> CNF,2025-09-01,110,49336.181818181816,50532.0,E2,E2
GYN -> CNF,2025-10-01,105,51741.81904761905,52108.0,E2,E2
GYN -> CNF,2025-11-01,30,49825.0,50456.0,E2,E2
GYN -> REC,2024-01-01,44,64326.59090909091,65407.5,A320,A320
GYN -> REC,2024-02-01,43,62955.0,63710.0,A320,A320
GYN -> REC,2024-03-01,18,67097.72222222222,67467.0,A320,A320
GYN -> REC,2024-04-01,44,63316.068181818184,64069.0,A320,A320
GYN -> REC,2024-05-01,46,63033.95652173913,63712.5,A320,A320
GYN -> REC,2024-06-01,54,63467.24074074074,64310.5,A320,A320
GYN -> REC,2024-07-01,57,63347.070175438595,64104.0,A320,A320
GYN -> REC,2024-08-01,50,64103.78,65454.5,A320,A320
GYN -> REC,2024-09-01,55,65118.56363636364,66343.0,A320,A320
GYN -> REC,2024-10-01,56,64103.58928571428,65939.0,A320,A320
GYN -> REC,2024-11-01,48,64932.1875,66307.5,A320,A320
GYN -> REC,2024-12-01,60,66539.8,67134.5,A320,A320
GYN -> REC,2025-01-01,79,63891.873417721516,64873.0,A320,A320
GYN -> REC,2025-02-01,49,65357.816326530614,66137.0,A320,A320
GYN -> REC,2025-03-01,72,63919.944444444445,65607.0,A320,A320
GYN -> REC,2025-04-01,60,63445.96666666667,64579.0,A320,A320
GYN -> REC,2025-05-01,70,64642.02857142857,65584.5,A320,A320
GYN -> REC,2025-06-01,67,64554.08955223881,65501.0,A320,A320
GYN -> REC,2025-07-01,71,65570.26760563381,66104.0,A320,A320
GYN -> REC,2025-08-01,71,64456.281690140844,64989.0,A320,A320
GYN -> REC,2025-09-01,82,64804.18292682927,65540.5,A320,A320
GYN -> REC,2025-10-01,79,64966.18987341772,65740.0,A320,A320
GYN -> REC,2025-11-01,27,64120.22222222222,64653.0,A320,A320
GYN -> VCP,2024-01-01,74,61188.33783783784,64317.5,A320,A320
GYN -> VCP,2024-02-01,84,59946.22619047619,61270.5,A320,Outside Normal Regimes
GYN -> VCP,2024-03-01,95,60768.17894736842,64757.0,A320,Outside Normal Regimes
GYN -> VCP,2024-04-01,91,63707.96703296703,64926.0,A320,A320
GYN -> VCP,2024-05-01,101,60076.207920792076,64121.0,A320,Outside Normal Regimes
GYN -> VCP,2024-06-01,112,61767.517857142855,64510.5,A320,A320
GYN -> VCP,2024-07-01,110,60481.781818181815,63737.0,A320,Outside Normal Regimes
GYN -> VCP,2024-08-01,93,61164.12903225807,63499.0,A320,A320
GYN -> VCP,2024-09-01,79,59442.3417721519,63506.0,A320,Outside Normal Regimes
GYN -> VCP,2024-10-01,83,57860.77108433735,61463.0,A320,Outside Normal Regimes
GYN -> VCP,2024-11-01,100,59262.62,62860.5,A320,Outside Normal Regimes
GYN -> VCP,2024-12-01,93,58415.54838709677,61943.0,A320,Outside Normal Regimes
GYN -> VCP,2025-01-01,102,57949.509803921566,59815.0,A320,Outside Normal Regimes
GYN -> VCP,2025-02-01,76,60871.11842105263,63337.5,A320,Outside Normal Regimes
GYN -> VCP,2025-03-01,106,60462.66981132075,62402.0,A320,Outside Normal Regimes
GYN -> VCP,2025-04-01,98,59715.37755102041,61799.5,A320,Outside Normal Regimes
GYN -> VCP,2025-05-01,115,60907.47826086957,62484.0,A320,Outside Normal Regimes
GYN -> VCP,2025-06-01,109,62355.321100917434,63448.0,A320,A320
GYN -> VCP,2025-07-01,126,60952.944444444445,63939.5,A320,Outside Normal Regimes
GYN -> VCP,2025-08-01,101,61528.75247524752,62720.0,A320,A320
GYN -> VCP,2025-09-01,132,62290.666666666664,62737.0,A320,A320
GYN -> VCP,2025-10-01,110,62700.82727272727,63974.5,A320,A320
GYN -> VCP,2025-11-01,35,60159.77142857143,61857.0,A320,Outside Normal Regimes
IGU -> CNF,2024-01-01,11,57654.90909090909,55274.0,E2,Outside Normal Regimes
IGU -> CNF,2024-02-01,1,69206.0,69206.0,A320,A320
IGU -> CNF,2024-03-01,2,41982.5,41982.5,E1,E1
IGU -> CNF,2024-04-01,3,46664.666666666664,47067.0,E1,Outside Normal Regimes
IGU -> CNF,2024-05-01,4,46480.25,46521.0,E1,Outside Normal Regimes
IGU -> CNF,2024-06-01,4,53952.5,53883.5,E2,E2
IGU -> CNF,2024-07-01,9,54019.88888888889,54223.0,E2,E2
IGU -> CNF,2024-08-01,4,50128.0,49599.0,E1,E2
IGU -> CNF,2024-09-01,4,47345.25,47337.0,E1,Outside Normal Regimes
IGU -> CNF,2024-10-01,4,54488.25,54485.5,E2,E2
IGU -> CNF,2024-11-01,5,54518.2,54615.0,E2,E2
IGU -> CNF,2024-12-01,3,49168.333333333336,46832.0,E1,E2
IGU -> CNF,2025-01-01,3,54221.333333333336,54288.0,E2,E2
IGU -> CNF,2025-02-01,4,54211.5,54215.5,E2,E2
IGU -> CNF,2025-03-01,5,53519.4,53591.0,E2,E2
IGU -> CNF,2025-04-01,4,54188.75,54265.0,E2,E2
IGU -> CNF,2025-05-01,5,53892.8,54024.0,E2,E2
IGU -> CNF,2025-06-01,3,58529.333333333336,54608.0,E2,Outside Normal Regimes
IGU -> CNF,2025-07-01,4,53325.75,53287.0,E2,E2
IGU -> CNF,2025-08-01,3,54746.333333333336,54888.0,E2,E2
IGU -> CNF,2025-09-01,4,53331.25,53105.0,E2,E2
IGU -> CNF,2025-10-01,4,55821.75,53350.5,E2,Outside Normal Regimes
IGU -> CNF,2025-11-01,1,55113.0,55113.0,E2,E2
IGU -> REC,2024-01-01,5,56867.0,56806.0,E2,Outside Normal Regimes
IGU -> REC,2024-12-01,3,70672.33333333333,71055.0,A320,A320
IGU -> REC,2025-01-01,9,68435.66666666667,68523.0,A320,A320
IGU -> REC,2025-02-01,1,67112.0,67112.0,A320,A320
IGU -> REC,2025-07-01,7,61521.0,56536.0,E2,A320
IGU -> VCP,2024-01-01,47,55339.82978723404,54681.0,E2,Outside Normal Regimes
IGU -> VCP,2024-02-01,56,53949.05357142857,54488.5,E2,E2
IGU -> VCP,2024-03-01,36,58324.47222222222,55143.0,E2,Outside Normal Regimes
IGU -> VCP,2024-04-01,40,56685.95,54866.5,E2,Outside Normal Regimes
IGU -> VCP,2024-05-01,41,60705.73170731707,65345.0,A320,Outside Normal Regimes
IGU -> VCP,2024-06-01,47,64045.34042553192,66720.0,A320,A320
IGU -> VCP,2024-07-01,53,57824.811320754714,55229.0,E2,Outside Normal Regimes
IGU -> VCP,2024-08-01,49,63992.71428571428,68206.0,A320,A320
IGU -> VCP,2024-09-01,41,63285.439024390245,66830.0,A320,A320
IGU -> VCP,2024-10-01,48,64797.583333333336,68133.0,A320,A320
IGU -> VCP,2024-11-01,57,65500.754385964916,68320.0,A320,A320
IGU -> VCP,2024-12-01,49,63834.755102040814,67839.0,A320,A320
IGU -> VCP,2025-01-01,75,63826.08,67570.0,A320,A320
IGU -> VCP,2025-02-01,50,66088.02,67329.0,A320,A320
IGU -> VCP,2025-03-01,44,65553.59090909091,67657.5,A320,A320
IGU -> VCP,2025-04-01,45,65949.64444444445,67824.0,A320,A320
IGU -> VCP,2025-05-01,47,64675.12765957447,67009.0,A320,A320
IGU -> VCP,2025-06-01,42,63291.95238095238,67280.5,A320,A320
IGU -> VCP,2025-07-01,52,62038.019230769234,66192.5,A320,A320
IGU -> VCP,2025-08-01,45,62092.555555555555,64617.0,A320,A320
IGU -> VCP,2025-09-01,53,64911.41509433962,67521.0,A320,A320
IGU -> VCP,2025-10-01,52,64322.82692307692,67402.0,A320,A320
IGU -> VCP,2025-11-01,14,61682.42857142857,67422.5,A320,A320
IMP -> CNF,2024-01-01,9,50439.666666666664,50966.0,E2,E2
IMP -> CNF,2024-02-01,8,52265.0,51741.5,A320,E2
IMP -> CNF,2024-03-01,4,44923.5,43522.5,E1,E1
IMP -> CNF,2024-04-01,10,45111.7,45585.5,E1,E1
IMP -> CNF,2024-05-01,13,47054.692307692305,47551.0,E1,Outside Normal Regimes
IMP -> CNF,2024-06-01,16,50373.25,50216.5,E2,E2
IMP -> CNF,2024-07-01,15,48712.2,47669.0,E1,Outside Normal Regimes
IMP -> CNF,2024-08-01,12,49803.5,49928.0,E1,E2
IMP -> CNF,2024-09-01,22,49475.181818181816,50286.5,E2,E2
IMP -> CNF,2024-10-01,26,51828.07692307692,52002.0,E2,E2
IMP -> CNF,2024-11-01,21,49500.619047619046,50094.0,E2,E2
IMP -> CNF,2024-12-01,15,51132.46666666667,48069.0,E1,E2
IMP -> CNF,2025-01-01,13,52479.692307692305,53579.0,E2,E2
IMP -> CNF,2025-02-01,21,53598.23809523809,53209.0,E2,E2
IMP -> CNF,2025-03-01,30,51062.2,50444.0,E2,E2
IMP -> CNF,2025-04-01,24,51778.791666666664,51229.0,E2,E2
IMP -> CNF,2025-05-01,22,54001.40909090909,53784.0,E2,E2
IMP -> CNF,2025-06-01,24,52949.583333333336,53890.5,E2,E2
IMP -> CNF,2025-07-01,17,56341.882352941175,54312.0,E2,Outside Normal Regimes
IMP -> CNF,2025-08-01,22,55351.72727272727,54561.5,E2,Outside Normal Regimes
IMP -> CNF,2025-09-01,25,53547.44,54380.0,E2,E2
IMP -> CNF,2025-10-01,25,53115.04,53315.0,E2,E2
IMP -> CNF,2025-11-01,9,51712.77777777778,52185.0,E2,E2
IOS -> CNF,2024-01-01,35,52285.02857142857,52147.0,E2,E2
IOS -> CNF,2024-02-01,26,52679.03846153846,52884.5,E2,E2
IOS -> CNF,2024-03-01,17,54208.41176470588,53240.0,E2,E2
IOS -> CNF,2024-04-01,21,53404.619047619046,52721.0,E2,E2
IOS -> CNF,2024-05-01,24,51864.583333333336,52434.5,E2,E2
IOS -> CNF,2024-06-01,25,52697.84,52414.0,E2,E2
IOS -> CNF,2024-07-01,45,49062.35555555556,49645.0,E2,Outside Normal Regimes
IOS -> CNF,2024-08-01,34,47761.94117647059,52548.5,E2,Outside Normal Regimes
IOS -> CNF,2024-09-01,36,49304.88888888889,52517.0,E2,E2
IOS -> CNF,2024-10-01,39,48618.692307692305,52606.0,E2,Outside Normal Regimes
IOS -> CNF,2024-11-01,39,49340.58974358974,53003.0,E2,E2
IOS -> CNF,2024-12-01,40,47427.675,49798.0,E2,Outside Normal Regimes
IOS -> CNF,2025-01-01,45,49097.13333333333,52504.0,E2,Outside Normal Regimes
IOS -> CNF,2025-02-01,39,46764.230769230766,52592.0,E2,Outside Normal Regimes
IOS -> CNF,2025-03-01,35,46225.514285714286,52219.0,E2,E1
IOS -> CNF,2025-04-01,34,47560.470588235294,52290.5,E2,Outside Normal Regimes
IOS -> CNF,2025-05-01,33,45637.93939393939,52124.0,E2,E1
IOS -> CNF,2025-06-01,29,44123.724137931036,50818.0,E2,E1
IOS -> CNF,2025-07-01,34,45374.529411764706,50319.5,E2,E1
IOS -> CNF,2025-08-01,36,45412.13888888889,51761.0,E2,E1
IOS -> CNF,2025-09-01,34,44648.26470588235,51745.5,E2,E1
IOS -> CNF,2025-10-01,33,45218.84848484849,52445.0,E2,E1
IOS -> CNF,2025-11-01,14,44921.642857142855,51885.5,E2,E1
IOS -> VCP,2024-01-01,24,65590.875,65566.0,A320,A320
IOS -> VCP,2024-02-01,24,65311.25,65910.0,A320,A320
IOS -> VCP,2024-03-01,21,64338.619047619046,64816.0,A320,A320
IOS -> VCP,2024-04-01,21,63652.76190476191,65268.0,A320,A320
IOS -> VCP,2024-05-01,21,63978.619047619046,64322.0,A320,A320
IOS -> VCP,2024-06-01,21,62660.80952380953,63813.0,A320,A320
IOS -> VCP,2024-07-01,21,54351.380952380954,53227.0,E2,E2
IOS -> VCP,2024-08-01,17,63163.94117647059,64984.0,A320,A320
IOS -> VCP,2024-09-01,24,63202.791666666664,64301.5,A320,A320
IOS -> VCP,2024-10-01,26,52866.269230769234,53552.5,E2,E2
IOS -> VCP,2024-11-01,25,54401.08,54330.0,E2,E2
IOS -> VCP,2024-12-01,37,54481.51351351351,54016.0,E2,E2
IOS -> VCP,2025-01-01,46,55281.15217391304,53690.5,E2,Outside Normal Regimes
IOS -> VCP,2025-02-01,27,64077.333333333336,66465.0,A320,A320
IOS -> VCP,2025-03-01,35,61288.54285714286,65891.0,A320,A320
IOS -> VCP,2025-04-01,21,61638.333333333336,61516.0,A320,A320
IOS -> VCP,2025-05-01,27,60330.81481481482,63428.0,A320,Outside Normal Regimes
IOS -> VCP,2025-06-01,26,59113.11538461538,61472.5,A320,Outside Normal Regimes
IOS -> VCP,2025-07-01,28,55734.28571428572,53192.5,E2,Outside Normal Regimes
IOS -> VCP,2025-08-01,25,60443.08,63159.0,A320,Outside Normal Regimes
IOS -> VCP,2025-09-01,27,60907.851851851854,63309.0,A320,Outside Normal Regimes
IOS -> VCP,2025-10-01,27,54980.2962962963,53833.0,E2,E2
IOS -> VCP,2025-11-01,10,59281.2,58386.0,A320,Outside Normal Regimes
IPN -> CNF,2024-01-01,64,19633.203125,19606.0,ATR,ATR
IPN -> CNF,2024-02-01,76,19404.157894736843,19486.0,ATR,ATR
IPN -> CNF,2024-03-01,81,20198.802469135804,20377.0,ATR,ATR
IPN -> CNF,2024-04-01,110,20234.18181818182,20657.5,ATR,ATR
IPN -> CNF,2024-05-01,99,20112.76767676768,20592.0,ATR,ATR
IPN -> CNF,2024-06-01,67,20991.776119402984,21199.0,ATR,ATR
IPN -> CNF,2024-07-01,91,20023.802197802197,20212.0,ATR,ATR
IPN -> CNF,2024-08-01,93,19999.0,20246.0,ATR,ATR
IPN -> CNF,2024-09-01,69,19564.057971014492,19501.0,ATR,ATR
IPN -> CNF,2024-10-01,107,19559.448598130843,19622.0,ATR,ATR
IPN -> CNF,2024-11-01,87,19685.206896551725,19660.0,ATR,ATR
IPN -> CNF,2024-12-01,89,20076.38202247191,20299.0,ATR,ATR
IPN -> CNF,2025-01-01,91,19712.571428571428,19811.0,ATR,ATR
IPN -> CNF,2025-02-01,69,20698.144927536232,21067.0,ATR,ATR
IPN -> CNF,2025-03-01,97,20347.505154639177,20730.0,ATR,ATR
IPN -> CNF,2025-04-01,92,19977.717391304348,20274.5,ATR,ATR
IPN -> CNF,2025-05-01,87,20394.44827586207,20807.0,ATR,ATR
IPN -> CNF,2025-06-01,64,20419.0,20767.5,ATR,ATR
IPN -> CNF,2025-07-01,93,19961.709677419356,20229.0,ATR,ATR
IPN -> CNF,2025-08-01,97,20094.690721649484,20366.0,ATR,ATR
IPN -> CNF,2025-09-01,96,20031.739583333332,20161.0,ATR,ATR
IPN -> CNF,2025-10-01,98,19647.948979591838,19559.5,ATR,ATR
IPN -> CNF,2025-11-01,42,19277.85714285714,19357.5,ATR,ATR
IZA -> CNF,2024-01-01,12,20784.166666666668,21093.0,ATR,ATR
IZA -> CNF,2024-02-01,15,19136.266666666666,18751.0,ATR,ATR
IZA -> CNF,2024-03-01,13,19506.76923076923,19756.0,ATR,ATR
IZA -> CNF,2024-04-01,16,19660.0,19299.5,ATR,ATR
IZA -> CNF,2024-05-01,20,19627.95,19362.5,ATR,ATR
IZA -> CNF,2024-06-01,22,19651.909090909092,19726.5,ATR,ATR
IZA -> CNF,2024-07-01,15,20145.866666666665,20224.0,ATR,ATR
IZA -> VCP,2024-01-01,39,21005.153846153848,21513.0,ATR,ATR
IZA -> VCP,2024-02-01,38,21520.57894736842,21427.0,ATR,ATR
IZA -> VCP,2024-03-01,30,21165.366666666665,21390.5,ATR,ATR
IZA -> VCP,2024-04-01,43,20510.0,20671.0,ATR,ATR
IZA -> VCP,2024-05-01,37,20213.891891891893,20245.0,ATR,ATR
IZA -> VCP,2024-06-01,28,21519.89285714286,21529.0,ATR,ATR
IZA -> VCP,2024-07-01,29,21443.51724137931,21644.0,ATR,ATR
IZA -> VCP,2024-08-01,22,21464.727272727272,21522.0,ATR,ATR
IZA -> VCP,2024-09-01,23,21244.304347826088,21333.0,ATR,ATR
IZA -> VCP,2024-10-01,28,21217.285714285714,21303.0,ATR,ATR
IZA -> VCP,2024-11-01,26,21111.46153846154,21348.5,ATR,ATR
IZA -> VCP,2024-12-01,31,20681.677419354837,21190.0,ATR,ATR
IZA -> VCP,2025-01-01,26,21177.846153846152,21274.5,ATR,ATR
IZA -> VCP,2025-02-01,41,20261.439024390245,20478.0,ATR,ATR
IZA -> VCP,2025-03-01,11,22300.727272727272,21502.0,ATR,ATR
IZA -> VCP,2025-04-01,21,21396.380952380954,21531.0,ATR,ATR
IZA -> VCP,2025-05-01,35,21098.2,21385.0,ATR,ATR
IZA -> VCP,2025-06-01,21,20934.333333333332,21433.0,ATR,ATR
IZA -> VCP,2025-07-01,30,21026.1,21183.5,ATR,ATR
IZA -> VCP,2025-08-01,26,20833.26923076923,20893.0,ATR,ATR
